game	seed	map	left	right	winner
1	19777050	181/13	sehyeon_v1	inhyuk_v1_refactor	DRAW
2	1638113435	183/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
3	1010026514	185/17	sehyeon_v1	inhyuk_v1_refactor	inhyuk_v1_refactor
4	2286530550	187/13	inhyuk_v1_refactor	sehyeon_v1	sehyeon_v1
5	2978416611	189/13	sehyeon_v1	inhyuk_v1_refactor	sehyeon_v1
6	118816748	191/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
7	258765408	193/13	sehyeon_v1	inhyuk_v1_refactor	DRAW
8	1636911245	195/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
9	1211423055	197/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
10	1530032614	199/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
11	2616119207	201/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
12	939218833	203/17	inhyuk_v1_refactor	sehyeon_v1	sehyeon_v1
13	916423786	205/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
14	713412728	207/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
15	77317023	209/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
16	322577469	211/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
17	401526835	213/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
18	3164329685	215/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
19	1516316589	217/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
20	2292531190	219/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
21	72759276	221/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
22	645325686	223/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
23	825918356	225/19	sehyeon_v1	inhyuk_v1_refactor	DRAW
24	3778908	227/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
25	297039443	229/19	sehyeon_v1	inhyuk_v1_refactor	DRAW
26	215454853	231/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
27	168819159	233/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
28	2119210530	235/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
29	2640815161	237/17	sehyeon_v1	inhyuk_v1_refactor	sehyeon_v1
30	1148829239	239/19	inhyuk_v1_refactor	sehyeon_v1	DRAW
31	226115557	241/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
32	2783516505	243/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
33	168438568	245/17	sehyeon_v1	inhyuk_v1_refactor	sehyeon_v1
34	1579329463	247/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
35	2711731661	249/19	sehyeon_v1	inhyuk_v1_refactor	DRAW
36	2799320920	181/15	inhyuk_v1_refactor	sehyeon_v1	inhyuk_v1_refactor
37	3171929366	183/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
38	455021623	185/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
39	1772632620	187/13	sehyeon_v1	inhyuk_v1_refactor	DRAW
40	2685919620	189/13	inhyuk_v1_refactor	sehyeon_v1	DRAW
41	723432096	191/13	sehyeon_v1	inhyuk_v1_refactor	DRAW
42	4542286	193/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
43	124761906	195/13	sehyeon_v1	inhyuk_v1_refactor	DRAW
44	3064226016	197/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
45	2523919626	199/15	sehyeon_v1	inhyuk_v1_refactor	inhyuk_v1_refactor
46	1531825836	201/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
47	332310194	203/15	sehyeon_v1	inhyuk_v1_refactor	inhyuk_v1_refactor
48	1192324254	205/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
49	118128090	207/15	sehyeon_v1	inhyuk_v1_refactor	sehyeon_v1
50	3221818400	209/15	inhyuk_v1_refactor	sehyeon_v1	sehyeon_v1
51	214584564	211/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
52	2125919561	213/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
53	1052017955	215/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
54	263858041	217/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
55	1883727683	219/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
56	300626725	221/17	inhyuk_v1_refactor	sehyeon_v1	sehyeon_v1
57	173263946	223/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
58	14881784	225/19	inhyuk_v1_refactor	sehyeon_v1	DRAW
59	3229831327	227/17	sehyeon_v1	inhyuk_v1_refactor	sehyeon_v1
60	2506814772	229/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
61	257196155	231/19	sehyeon_v1	inhyuk_v1_refactor	DRAW
62	1598613547	233/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
63	159176540	235/19	sehyeon_v1	inhyuk_v1_refactor	DRAW
64	339124510	237/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
65	1530619248	239/15	sehyeon_v1	inhyuk_v1_refactor	sehyeon_v1
66	2977018171	241/17	inhyuk_v1_refactor	sehyeon_v1	sehyeon_v1
67	3219813636	243/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
68	171665569	245/17	inhyuk_v1_refactor	sehyeon_v1	sehyeon_v1
69	1814318328	247/15	sehyeon_v1	inhyuk_v1_refactor	sehyeon_v1
70	811226254	249/17	inhyuk_v1_refactor	sehyeon_v1	sehyeon_v1
71	2377924136	181/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
72	8478632	183/17	inhyuk_v1_refactor	sehyeon_v1	sehyeon_v1
73	22930570	185/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
74	2573418056	187/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
75	262797378	189/13	sehyeon_v1	inhyuk_v1_refactor	DRAW
76	1790521243	191/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
77	2851417044	193/13	sehyeon_v1	inhyuk_v1_refactor	DRAW
78	313422970	195/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
79	1389968	197/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
80	20975667	199/17	inhyuk_v1_refactor	sehyeon_v1	sehyeon_v1
81	1578516870	201/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
82	2926917737	203/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
83	1361425781	205/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
84	2628016109	207/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
85	433368	209/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
86	6903789	211/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
87	3089324043	213/17	sehyeon_v1	inhyuk_v1_refactor	sehyeon_v1
88	264979723	215/17	inhyuk_v1_refactor	sehyeon_v1	sehyeon_v1
89	1092228256	217/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
90	172464072	219/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
91	883026098	221/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
92	3199530162	223/15	inhyuk_v1_refactor	sehyeon_v1	sehyeon_v1
93	573617571	225/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
94	981422786	227/19	inhyuk_v1_refactor	sehyeon_v1	sehyeon_v1
95	1411230512	229/19	sehyeon_v1	inhyuk_v1_refactor	inhyuk_v1_refactor
96	1910332031	231/19	inhyuk_v1_refactor	sehyeon_v1	DRAW
97	2430211857	233/15	sehyeon_v1	inhyuk_v1_refactor	sehyeon_v1
98	81414373	235/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
99	1665128661	237/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
100	2086729780	239/17	inhyuk_v1_refactor	sehyeon_v1	sehyeon_v1
101	2669626207	241/17	sehyeon_v1	inhyuk_v1_refactor	sehyeon_v1
102	3168926992	243/17	inhyuk_v1_refactor	sehyeon_v1	inhyuk_v1_refactor
103	1203729117	245/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
104	256118178	247/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
105	3077621808	249/15	sehyeon_v1	inhyuk_v1_refactor	sehyeon_v1
