game	seed	map	left	right	winner
1	2950522495	181/15	jinsu_exp_d	inhyuk_v5	inhyuk_v5
2	2704021886	183/17	inhyuk_v5	jinsu_exp_d	inhyuk_v5
3	536220210	185/13	jinsu_exp_d	inhyuk_v5	inhyuk_v5
4	2881023129	187/13	inhyuk_v5	jinsu_exp_d	inhyuk_v5
5	2098913195	189/17	jinsu_exp_d	inhyuk_v5	inhyuk_v5
6	1582126487	191/17	inhyuk_v5	jinsu_exp_d	inhyuk_v5
7	193177029	193/13	jinsu_exp_d	inhyuk_v5	inhyuk_v5
8	3065124371	195/17	inhyuk_v5	jinsu_exp_d	inhyuk_v5
9	237684381	197/17	jinsu_exp_d	inhyuk_v5	inhyuk_v5
10	1954715238	199/15	inhyuk_v5	jinsu_exp_d	inhyuk_v5
11	713016255	201/17	jinsu_exp_d	inhyuk_v5	inhyuk_v5
12	881928651	203/17	inhyuk_v5	jinsu_exp_d	inhyuk_v5
13	1825217458	205/15	jinsu_exp_d	inhyuk_v5	inhyuk_v5
14	2408614157	207/17	inhyuk_v5	jinsu_exp_d	inhyuk_v5
15	1202931851	209/17	jinsu_exp_d	inhyuk_v5	inhyuk_v5
16	3219512717	211/17	inhyuk_v5	jinsu_exp_d	inhyuk_v5
17	1419016537	213/17	jinsu_exp_d	inhyuk_v5	inhyuk_v5
18	554729392	215/15	inhyuk_v5	jinsu_exp_d	inhyuk_v5
19	168642788	217/15	jinsu_exp_d	inhyuk_v5	inhyuk_v5
20	2705320983	219/17	inhyuk_v5	jinsu_exp_d	inhyuk_v5
21	3142913654	221/15	jinsu_exp_d	inhyuk_v5	inhyuk_v5
22	186736686	223/15	inhyuk_v5	jinsu_exp_d	inhyuk_v5
23	2997531933	225/15	jinsu_exp_d	inhyuk_v5	inhyuk_v5
24	248957167	227/17	inhyuk_v5	jinsu_exp_d	inhyuk_v5
25	148908971	229/19	jinsu_exp_d	inhyuk_v5	inhyuk_v5
26	1018027011	231/15	inhyuk_v5	jinsu_exp_d	inhyuk_v5
27	341418849	233/15	jinsu_exp_d	inhyuk_v5	inhyuk_v5
28	242394294	235/15	inhyuk_v5	jinsu_exp_d	inhyuk_v5
29	2164318069	237/17	jinsu_exp_d	inhyuk_v5	inhyuk_v5
30	1029923274	239/15	inhyuk_v5	jinsu_exp_d	inhyuk_v5
31	449829491	241/19	jinsu_exp_d	inhyuk_v5	inhyuk_v5
32	2818918933	243/17	inhyuk_v5	jinsu_exp_d	inhyuk_v5
33	2594117659	245/17	jinsu_exp_d	inhyuk_v5	inhyuk_v5
34	2733024377	247/19	inhyuk_v5	jinsu_exp_d	inhyuk_v5
35	2807930521	249/17	jinsu_exp_d	inhyuk_v5	inhyuk_v5
36	874425562	181/15	inhyuk_v5	jinsu_exp_d	inhyuk_v5
37	3155032599	183/13	jinsu_exp_d	inhyuk_v5	inhyuk_v5
38	1199325753	185/13	inhyuk_v5	jinsu_exp_d	inhyuk_v5
39	312764664	187/13	jinsu_exp_d	inhyuk_v5	inhyuk_v5
40	251248756	189/15	inhyuk_v5	jinsu_exp_d	inhyuk_v5
41	1705542	191/13	jinsu_exp_d	inhyuk_v5	inhyuk_v5
42	1927719716	193/17	inhyuk_v5	jinsu_exp_d	inhyuk_v5
43	3192424276	195/15	jinsu_exp_d	inhyuk_v5	inhyuk_v5
44	23057146	197/15	inhyuk_v5	jinsu_exp_d	inhyuk_v5
45	1589118116	199/15	jinsu_exp_d	inhyuk_v5	inhyuk_v5
46	3143929399	201/17	inhyuk_v5	jinsu_exp_d	inhyuk_v5
47	2645625642	203/15	jinsu_exp_d	inhyuk_v5	inhyuk_v5
48	125614462	205/15	inhyuk_v5	jinsu_exp_d	inhyuk_v5
49	2362918355	207/17	jinsu_exp_d	inhyuk_v5	inhyuk_v5
50	1426918344	209/15	inhyuk_v5	jinsu_exp_d	inhyuk_v5
51	557520847	211/17	jinsu_exp_d	inhyuk_v5	inhyuk_v5
