game	seed	map	left	right	winner
1	1203000	181/13	/home/inhyeok/work/inhyuk_v6.cpp	TEAM/round_12_1345/sehyeon_v5.cpp	/home/inhyeok/work/inhyuk_v6.cpp
2	1203001	183/15	TEAM/round_12_1345/sehyeon_v5.cpp	/home/inhyeok/work/inhyuk_v6.cpp	/home/inhyeok/work/inhyuk_v6.cpp
3	1203002	185/17	/home/inhyeok/work/inhyuk_v6.cpp	TEAM/round_12_1345/sehyeon_v5.cpp	DRAW
4	1203003	187/13	TEAM/round_12_1345/sehyeon_v5.cpp	/home/inhyeok/work/inhyuk_v6.cpp	/home/inhyeok/work/inhyuk_v6.cpp
5	1203004	189/15	/home/inhyeok/work/inhyuk_v6.cpp	TEAM/round_12_1345/sehyeon_v5.cpp	/home/inhyeok/work/inhyuk_v6.cpp
6	1203005	191/17	TEAM/round_12_1345/sehyeon_v5.cpp	/home/inhyeok/work/inhyuk_v6.cpp	DRAW
7	1203006	193/13	/home/inhyeok/work/inhyuk_v6.cpp	TEAM/round_12_1345/sehyeon_v5.cpp	/home/inhyeok/work/inhyuk_v6.cpp
8	1203007	195/15	TEAM/round_12_1345/sehyeon_v5.cpp	/home/inhyeok/work/inhyuk_v6.cpp	DRAW
9	1203008	197/15	/home/inhyeok/work/inhyuk_v6.cpp	TEAM/round_12_1345/sehyeon_v5.cpp	/home/inhyeok/work/inhyuk_v6.cpp
10	1203009	199/17	TEAM/round_12_1345/sehyeon_v5.cpp	/home/inhyeok/work/inhyuk_v6.cpp	/home/inhyeok/work/inhyuk_v6.cpp
11	1203010	201/15	/home/inhyeok/work/inhyuk_v6.cpp	TEAM/round_12_1345/sehyeon_v5.cpp	DRAW
12	1203011	203/17	TEAM/round_12_1345/sehyeon_v5.cpp	/home/inhyeok/work/inhyuk_v6.cpp	DRAW
13	1203012	205/15	/home/inhyeok/work/inhyuk_v6.cpp	TEAM/round_12_1345/sehyeon_v5.cpp	/home/inhyeok/work/inhyuk_v6.cpp
14	1203013	207/17	TEAM/round_12_1345/sehyeon_v5.cpp	/home/inhyeok/work/inhyuk_v6.cpp	DRAW
