game	seed	map	left	right	winner
1	700000	181/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
2	700001	183/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
3	700002	185/13	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
4	700003	187/15	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
5	700004	189/17	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
6	700005	191/13	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
7	700006	193/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
8	700007	195/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
9	700008	197/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
10	700009	199/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
11	700010	201/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
12	700011	203/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
13	700012	205/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
14	700013	207/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
15	700014	209/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
16	700015	211/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
17	700016	213/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
18	700017	215/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
19	700018	217/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
20	700019	219/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
21	700020	221/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
22	700021	223/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
23	700022	225/19	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
24	700023	227/15	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
25	700024	229/17	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
26	700025	231/19	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
27	700026	233/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
28	700027	235/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
29	700028	237/19	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
30	700029	239/15	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
31	700030	241/17	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
32	700031	243/19	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
33	700032	245/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
34	700033	247/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
35	700034	249/19	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
36	700035	181/13	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
37	700036	183/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
38	700037	185/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
39	700038	187/13	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
40	700039	189/15	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
41	700040	191/17	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
42	700041	193/13	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
43	700042	195/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
44	700043	197/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
45	700044	199/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
46	700045	201/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
47	700046	203/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
48	700047	205/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
49	700048	207/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
50	700049	209/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
51	700050	211/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
52	700051	213/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
53	700052	215/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
