game	seed	map	left	right	winner
1	51405517	181/15	sehyeon_v1	jinsu_rush	jinsu_rush
2	3017171	183/17	jinsu_rush	sehyeon_v1	jinsu_rush
3	1783428187	185/15	sehyeon_v1	jinsu_rush	sehyeon_v1
4	1822122188	187/17	jinsu_rush	sehyeon_v1	sehyeon_v1
5	1823319950	189/17	sehyeon_v1	jinsu_rush	sehyeon_v1
6	2984710567	191/15	jinsu_rush	sehyeon_v1	sehyeon_v1
7	159657125	193/17	sehyeon_v1	jinsu_rush	sehyeon_v1
8	1158121735	195/15	jinsu_rush	sehyeon_v1	sehyeon_v1
9	782231200	197/15	sehyeon_v1	jinsu_rush	sehyeon_v1
10	3131128600	199/15	jinsu_rush	sehyeon_v1	sehyeon_v1
11	1754123298	201/15	sehyeon_v1	jinsu_rush	sehyeon_v1
12	39320296	203/15	jinsu_rush	sehyeon_v1	sehyeon_v1
13	243182246	205/15	sehyeon_v1	jinsu_rush	sehyeon_v1
14	3059693	207/17	jinsu_rush	sehyeon_v1	sehyeon_v1
15	2759115339	209/17	sehyeon_v1	jinsu_rush	sehyeon_v1
16	2949420858	211/15	jinsu_rush	sehyeon_v1	sehyeon_v1
17	2156619919	213/17	sehyeon_v1	jinsu_rush	jinsu_rush
18	1427929141	215/17	jinsu_rush	sehyeon_v1	sehyeon_v1
19	469012447	217/17	sehyeon_v1	jinsu_rush	sehyeon_v1
20	3157328373	219/17	jinsu_rush	sehyeon_v1	sehyeon_v1
21	417524014	221/15	sehyeon_v1	jinsu_rush	sehyeon_v1
22	1828523962	223/15	jinsu_rush	sehyeon_v1	sehyeon_v1
23	2634526985	225/19	sehyeon_v1	jinsu_rush	sehyeon_v1
24	278796915	227/15	jinsu_rush	sehyeon_v1	sehyeon_v1
25	1284918209	229/19	sehyeon_v1	jinsu_rush	sehyeon_v1
26	289229620	231/17	jinsu_rush	sehyeon_v1	sehyeon_v1
27	70164116	233/19	sehyeon_v1	jinsu_rush	sehyeon_v1
28	949520931	235/15	jinsu_rush	sehyeon_v1	sehyeon_v1
29	173504370	237/15	sehyeon_v1	jinsu_rush	sehyeon_v1
30	625930416	239/15	jinsu_rush	sehyeon_v1	sehyeon_v1
31	2926525647	241/15	sehyeon_v1	jinsu_rush	sehyeon_v1
32	1178210436	243/15	jinsu_rush	sehyeon_v1	sehyeon_v1
33	389529836	245/19	sehyeon_v1	jinsu_rush	sehyeon_v1
34	1093531364	247/19	jinsu_rush	sehyeon_v1	sehyeon_v1
35	155916075	249/15	sehyeon_v1	jinsu_rush	sehyeon_v1
36	899716304	181/17	jinsu_rush	sehyeon_v1	sehyeon_v1
37	657121475	183/17	sehyeon_v1	jinsu_rush	sehyeon_v1
38	351811299	185/13	jinsu_rush	sehyeon_v1	sehyeon_v1
39	981025333	187/15	sehyeon_v1	jinsu_rush	sehyeon_v1
40	1855612002	189/13	jinsu_rush	sehyeon_v1	sehyeon_v1
41	2318916431	191/17	sehyeon_v1	jinsu_rush	sehyeon_v1
42	323269058	193/17	jinsu_rush	sehyeon_v1	sehyeon_v1
43	1656917437	195/15	sehyeon_v1	jinsu_rush	sehyeon_v1
44	782429232	197/15	jinsu_rush	sehyeon_v1	sehyeon_v1
45	3114819238	199/15	sehyeon_v1	jinsu_rush	sehyeon_v1
46	1777526403	201/17	jinsu_rush	sehyeon_v1	sehyeon_v1
47	925211682	203/15	sehyeon_v1	jinsu_rush	sehyeon_v1
48	444216645	205/17	jinsu_rush	sehyeon_v1	sehyeon_v1
49	1898529854	207/15	sehyeon_v1	jinsu_rush	sehyeon_v1
50	820625698	209/15	jinsu_rush	sehyeon_v1	sehyeon_v1
51	187422109	211/17	sehyeon_v1	jinsu_rush	sehyeon_v1
52	127533458	213/15	jinsu_rush	sehyeon_v1	sehyeon_v1
53	2004730731	215/17	sehyeon_v1	jinsu_rush	sehyeon_v1
54	460517281	217/17	jinsu_rush	sehyeon_v1	sehyeon_v1
55	2349810590	219/15	sehyeon_v1	jinsu_rush	sehyeon_v1
56	104484842	221/15	jinsu_rush	sehyeon_v1	sehyeon_v1
57	12582360	223/15	sehyeon_v1	jinsu_rush	sehyeon_v1
58	306684429	225/15	jinsu_rush	sehyeon_v1	sehyeon_v1
59	2234928548	227/19	sehyeon_v1	jinsu_rush	jinsu_rush
60	120115426	229/17	jinsu_rush	sehyeon_v1	sehyeon_v1
61	174468488	231/19	sehyeon_v1	jinsu_rush	sehyeon_v1
62	1709413170	233/15	jinsu_rush	sehyeon_v1	sehyeon_v1
63	1522032086	235/19	sehyeon_v1	jinsu_rush	sehyeon_v1
64	2039517337	237/17	jinsu_rush	sehyeon_v1	sehyeon_v1
65	142347674	239/19	sehyeon_v1	jinsu_rush	sehyeon_v1
66	312225339	241/15	jinsu_rush	sehyeon_v1	sehyeon_v1
67	109205362	243/17	sehyeon_v1	jinsu_rush	sehyeon_v1
68	2603424321	245/15	jinsu_rush	sehyeon_v1	sehyeon_v1
69	2121327683	247/19	sehyeon_v1	jinsu_rush	sehyeon_v1
70	1244869	249/17	jinsu_rush	sehyeon_v1	sehyeon_v1
71	1287725984	181/17	sehyeon_v1	jinsu_rush	sehyeon_v1
72	13508687	183/17	jinsu_rush	sehyeon_v1	sehyeon_v1
73	192019549	185/15	sehyeon_v1	jinsu_rush	jinsu_rush
74	159336308	187/17	jinsu_rush	sehyeon_v1	sehyeon_v1
75	1837328127	189/13	sehyeon_v1	jinsu_rush	sehyeon_v1
76	88228414	191/15	jinsu_rush	sehyeon_v1	sehyeon_v1
77	193216403	193/17	sehyeon_v1	jinsu_rush	sehyeon_v1
78	252421250	195/17	jinsu_rush	sehyeon_v1	jinsu_rush
79	780926734	197/15	sehyeon_v1	jinsu_rush	sehyeon_v1
80	2611624613	199/17	jinsu_rush	sehyeon_v1	sehyeon_v1
81	2721610113	201/17	sehyeon_v1	jinsu_rush	sehyeon_v1
82	2239325861	203/17	jinsu_rush	sehyeon_v1	sehyeon_v1
83	1927224151	205/17	sehyeon_v1	jinsu_rush	sehyeon_v1
84	1335722870	207/15	jinsu_rush	sehyeon_v1	sehyeon_v1
85	3227529667	209/17	sehyeon_v1	jinsu_rush	jinsu_rush
86	1271710377	211/17	jinsu_rush	sehyeon_v1	sehyeon_v1
87	126451482	213/15	sehyeon_v1	jinsu_rush	sehyeon_v1
88	242474730	215/15	jinsu_rush	sehyeon_v1	sehyeon_v1
89	1866318108	217/15	sehyeon_v1	jinsu_rush	sehyeon_v1
90	605121747	219/17	jinsu_rush	sehyeon_v1	sehyeon_v1
91	1176528524	221/15	sehyeon_v1	jinsu_rush	sehyeon_v1
92	161044469	223/17	jinsu_rush	sehyeon_v1	sehyeon_v1
93	2504115795	225/15	sehyeon_v1	jinsu_rush	sehyeon_v1
94	84279155	227/19	jinsu_rush	sehyeon_v1	sehyeon_v1
95	1400127943	229/17	sehyeon_v1	jinsu_rush	sehyeon_v1
96	1015111412	231/19	jinsu_rush	sehyeon_v1	sehyeon_v1
97	2013615931	233/17	sehyeon_v1	jinsu_rush	sehyeon_v1
98	268427382	235/15	jinsu_rush	sehyeon_v1	sehyeon_v1
99	3017731383	237/15	sehyeon_v1	jinsu_rush	sehyeon_v1
100	1997116928	239/19	jinsu_rush	sehyeon_v1	sehyeon_v1
101	109118266	241/17	sehyeon_v1	jinsu_rush	sehyeon_v1
102	2028527651	243/19	jinsu_rush	sehyeon_v1	sehyeon_v1
103	3183026539	245/17	sehyeon_v1	jinsu_rush	sehyeon_v1
104	1774729955	247/19	jinsu_rush	sehyeon_v1	sehyeon_v1
105	18917354	249/19	sehyeon_v1	jinsu_rush	sehyeon_v1
