game	seed	map	left	right	winner
1	1701213475	181/15	inhyuk_v7	inhyuk_v6	DRAW
2	228619018	183/15	inhyuk_v6	inhyuk_v7	DRAW
3	94371187	185/15	inhyuk_v7	inhyuk_v6	inhyuk_v6
4	2978031136	187/15	inhyuk_v6	inhyuk_v7	DRAW
5	305616292	189/15	inhyuk_v7	inhyuk_v6	inhyuk_v7
6	1505425977	191/13	inhyuk_v6	inhyuk_v7	DRAW
7	302997150	193/13	inhyuk_v7	inhyuk_v6	DRAW
8	237135388	195/15	inhyuk_v6	inhyuk_v7	inhyuk_v6
9	1089720840	197/15	inhyuk_v7	inhyuk_v6	DRAW
10	59982630	199/15	inhyuk_v6	inhyuk_v7	DRAW
11	1391026398	201/15	inhyuk_v7	inhyuk_v6	DRAW
12	3256719928	203/15	inhyuk_v6	inhyuk_v7	DRAW
13	63204806	205/15	inhyuk_v7	inhyuk_v6	DRAW
14	1994130405	207/17	inhyuk_v6	inhyuk_v7	DRAW
15	88223128	209/15	inhyuk_v7	inhyuk_v6	DRAW
16	3080318201	211/17	inhyuk_v6	inhyuk_v7	DRAW
17	625025180	213/15	inhyuk_v7	inhyuk_v6	DRAW
18	1745712340	215/15	inhyuk_v6	inhyuk_v7	DRAW
19	2599617782	217/15	inhyuk_v7	inhyuk_v6	DRAW
20	329521923	219/17	inhyuk_v6	inhyuk_v7	DRAW
21	2924731895	221/17	inhyuk_v7	inhyuk_v6	inhyuk_v6
22	315910654	223/15	inhyuk_v6	inhyuk_v7	DRAW
23	1737515256	225/15	inhyuk_v7	inhyuk_v6	DRAW
24	488427289	227/17	inhyuk_v6	inhyuk_v7	inhyuk_v7
25	1565114021	229/19	inhyuk_v7	inhyuk_v6	DRAW
26	554431280	231/19	inhyuk_v6	inhyuk_v7	inhyuk_v6
27	265484678	233/19	inhyuk_v7	inhyuk_v6	inhyuk_v7
28	108791589	235/15	inhyuk_v6	inhyuk_v7	DRAW
29	173559330	237/15	inhyuk_v7	inhyuk_v6	DRAW
30	1648423248	239/15	inhyuk_v6	inhyuk_v7	DRAW
31	17776909	241/17	inhyuk_v7	inhyuk_v6	DRAW
32	17714627	243/19	inhyuk_v6	inhyuk_v7	inhyuk_v6
33	79742608	245/17	inhyuk_v7	inhyuk_v6	DRAW
34	94849942	247/17	inhyuk_v6	inhyuk_v7	DRAW
35	2522230896	249/15	inhyuk_v7	inhyuk_v6	inhyuk_v6
36	727415019	181/13	inhyuk_v6	inhyuk_v7	inhyuk_v7
37	1924821832	183/15	inhyuk_v7	inhyuk_v6	inhyuk_v6
38	1683429460	185/15	inhyuk_v6	inhyuk_v7	inhyuk_v6
39	160408727	187/17	inhyuk_v7	inhyuk_v6	DRAW
40	1683528158	189/17	inhyuk_v6	inhyuk_v7	DRAW
41	79014568	191/15	inhyuk_v7	inhyuk_v6	DRAW
42	690630566	193/17	inhyuk_v6	inhyuk_v7	inhyuk_v6
43	1799517078	195/13	inhyuk_v7	inhyuk_v6	DRAW
44	901925032	197/15	inhyuk_v6	inhyuk_v7	DRAW
45	249688631	199/17	inhyuk_v7	inhyuk_v6	DRAW
46	540524427	201/17	inhyuk_v6	inhyuk_v7	DRAW
47	57383290	203/15	inhyuk_v7	inhyuk_v6	inhyuk_v7
48	24770831	205/17	inhyuk_v6	inhyuk_v7	DRAW
49	2155610887	207/17	inhyuk_v7	inhyuk_v6	DRAW
50	3019821113	209/17	inhyuk_v6	inhyuk_v7	DRAW
51	37948150	211/15	inhyuk_v7	inhyuk_v6	DRAW
52	1603524492	213/15	inhyuk_v6	inhyuk_v7	inhyuk_v7
53	1232726129	215/17	inhyuk_v7	inhyuk_v6	DRAW
54	2481626070	217/15	inhyuk_v6	inhyuk_v7	DRAW
55	2594932120	219/15	inhyuk_v7	inhyuk_v6	DRAW
56	163865907	221/17	inhyuk_v6	inhyuk_v7	DRAW
57	2083311021	223/17	inhyuk_v7	inhyuk_v6	inhyuk_v7
58	2912125152	225/15	inhyuk_v6	inhyuk_v7	DRAW
59	2703713448	227/15	inhyuk_v7	inhyuk_v6	DRAW
60	1078632312	229/15	inhyuk_v6	inhyuk_v7	inhyuk_v7
61	152772682	231/17	inhyuk_v7	inhyuk_v6	DRAW
62	60807362	233/19	inhyuk_v6	inhyuk_v7	inhyuk_v6
63	237753216	235/15	inhyuk_v7	inhyuk_v6	DRAW
64	195823424	237/19	inhyuk_v6	inhyuk_v7	DRAW
