game	seed	map	left	right	winner
1	1836126772	181/15	sehyeon_v2	inhyuk_v2	sehyeon_v2
2	2015127975	183/13	inhyuk_v2	sehyeon_v2	sehyeon_v2
3	148816727	185/17	sehyeon_v2	inhyuk_v2	DRAW
4	271925868	187/13	inhyuk_v2	sehyeon_v2	inhyuk_v2
5	1787518156	189/15	sehyeon_v2	inhyuk_v2	inhyuk_v2
6	658023774	191/13	inhyuk_v2	sehyeon_v2	sehyeon_v2
7	517431891	193/13	sehyeon_v2	inhyuk_v2	DRAW
8	3253426276	195/15	inhyuk_v2	sehyeon_v2	inhyuk_v2
9	3092317934	197/15	sehyeon_v2	inhyuk_v2	sehyeon_v2
10	296992406	199/15	inhyuk_v2	sehyeon_v2	DRAW
11	1993518700	201/15	sehyeon_v2	inhyuk_v2	sehyeon_v2
12	775730680	203/15	inhyuk_v2	sehyeon_v2	sehyeon_v2
13	1908628635	205/17	sehyeon_v2	inhyuk_v2	sehyeon_v2
14	1551631378	207/15	inhyuk_v2	sehyeon_v2	DRAW
15	1443431772	209/15	sehyeon_v2	inhyuk_v2	sehyeon_v2
16	427421923	211/17	inhyuk_v2	sehyeon_v2	DRAW
17	194813474	213/15	sehyeon_v2	inhyuk_v2	sehyeon_v2
18	1611112890	215/15	inhyuk_v2	sehyeon_v2	sehyeon_v2
19	3128525888	217/15	sehyeon_v2	inhyuk_v2	DRAW
20	1365228048	219/15	inhyuk_v2	sehyeon_v2	DRAW
21	920929544	221/15	sehyeon_v2	inhyuk_v2	DRAW
22	2506520846	223/15	inhyuk_v2	sehyeon_v2	sehyeon_v2
23	1806715856	225/19	sehyeon_v2	inhyuk_v2	sehyeon_v2
24	158813123	227/19	inhyuk_v2	sehyeon_v2	inhyuk_v2
25	895017610	229/17	sehyeon_v2	inhyuk_v2	DRAW
26	1298512173	231/15	inhyuk_v2	sehyeon_v2	DRAW
27	2811410652	233/15	sehyeon_v2	inhyuk_v2	sehyeon_v2
28	652414205	235/19	inhyuk_v2	sehyeon_v2	inhyuk_v2
29	1198022933	237/19	sehyeon_v2	inhyuk_v2	DRAW
30	216066641	239/19	inhyuk_v2	sehyeon_v2	inhyuk_v2
31	2526924650	241/19	sehyeon_v2	inhyuk_v2	sehyeon_v2
32	1942818920	243/19	inhyuk_v2	sehyeon_v2	sehyeon_v2
33	94911424	245/17	sehyeon_v2	inhyuk_v2	DRAW
