game	seed	map	left	right	winner
1	231958623	181/13	sehyeon_v4	sehyeon_v3	DRAW
2	1474727210	183/17	sehyeon_v3	sehyeon_v4	DRAW
3	1176512835	185/13	sehyeon_v4	sehyeon_v3	sehyeon_v3
4	1565428091	187/17	sehyeon_v3	sehyeon_v4	DRAW
5	2361726009	189/13	sehyeon_v4	sehyeon_v3	DRAW
6	139009257	191/13	sehyeon_v3	sehyeon_v4	sehyeon_v3
7	1574528112	193/13	sehyeon_v4	sehyeon_v3	sehyeon_v4
8	1801528273	195/15	sehyeon_v3	sehyeon_v4	sehyeon_v3
9	26898704	197/15	sehyeon_v4	sehyeon_v3	DRAW
10	45129137	199/17	sehyeon_v3	sehyeon_v4	sehyeon_v3
11	743322792	201/15	sehyeon_v4	sehyeon_v3	sehyeon_v3
12	526820782	203/15	sehyeon_v3	sehyeon_v4	sehyeon_v3
13	1021946	205/15	sehyeon_v4	sehyeon_v3	sehyeon_v3
14	29409886	207/15	sehyeon_v3	sehyeon_v4	DRAW
15	33262363	209/17	sehyeon_v4	sehyeon_v3	DRAW
16	2204413500	211/15	sehyeon_v3	sehyeon_v4	sehyeon_v3
17	334812888	213/15	sehyeon_v4	sehyeon_v3	sehyeon_v3
18	287085867	215/17	sehyeon_v3	sehyeon_v4	sehyeon_v3
19	70461198	217/15	sehyeon_v4	sehyeon_v3	sehyeon_v3
20	1525722504	219/15	sehyeon_v3	sehyeon_v4	sehyeon_v3
21	1759522745	221/17	sehyeon_v4	sehyeon_v3	sehyeon_v3
22	1997527697	223/17	sehyeon_v3	sehyeon_v4	sehyeon_v4
23	1372020721	225/17	sehyeon_v4	sehyeon_v3	sehyeon_v3
24	677212070	227/19	sehyeon_v3	sehyeon_v4	sehyeon_v3
25	248719317	229/15	sehyeon_v4	sehyeon_v3	sehyeon_v3
26	1060881	231/15	sehyeon_v3	sehyeon_v4	DRAW
27	1135511475	233/15	sehyeon_v4	sehyeon_v3	DRAW
28	3430529	235/19	sehyeon_v3	sehyeon_v4	sehyeon_v3
29	34573651	237/17	sehyeon_v4	sehyeon_v3	DRAW
30	2565417325	239/17	sehyeon_v3	sehyeon_v4	sehyeon_v3
31	1730722087	241/17	sehyeon_v4	sehyeon_v3	sehyeon_v4
32	295644116	243/19	sehyeon_v3	sehyeon_v4	DRAW
33	2353011080	245/19	sehyeon_v4	sehyeon_v3	sehyeon_v3
34	294967824	247/15	sehyeon_v3	sehyeon_v4	DRAW
35	107777220	249/15	sehyeon_v4	sehyeon_v3	sehyeon_v4
36	255716124	181/13	sehyeon_v3	sehyeon_v4	DRAW
37	1472612035	183/15	sehyeon_v4	sehyeon_v3	sehyeon_v3
38	13966997	185/17	sehyeon_v3	sehyeon_v4	DRAW
39	1005813575	187/17	sehyeon_v4	sehyeon_v3	sehyeon_v3
40	1226123252	189/17	sehyeon_v3	sehyeon_v4	DRAW
41	2683423354	191/15	sehyeon_v4	sehyeon_v3	sehyeon_v3
42	43055799	193/13	sehyeon_v3	sehyeon_v4	sehyeon_v4
43	1383511016	195/17	sehyeon_v4	sehyeon_v3	sehyeon_v3
44	188635882	197/15	sehyeon_v3	sehyeon_v4	DRAW
45	1073014233	199/17	sehyeon_v4	sehyeon_v3	sehyeon_v3
46	2754426236	201/15	sehyeon_v3	sehyeon_v4	sehyeon_v3
47	634914790	203/15	sehyeon_v4	sehyeon_v3	sehyeon_v4
48	304924020	205/15	sehyeon_v3	sehyeon_v4	sehyeon_v3
49	1244414153	207/17	sehyeon_v4	sehyeon_v3	sehyeon_v3
50	16521403	209/17	sehyeon_v3	sehyeon_v4	DRAW
51	206264247	211/17	sehyeon_v4	sehyeon_v3	DRAW
52	52903796	213/15	sehyeon_v3	sehyeon_v4	DRAW
53	520221709	215/17	sehyeon_v4	sehyeon_v3	sehyeon_v3
54	317407670	217/15	sehyeon_v3	sehyeon_v4	sehyeon_v4
55	620519314	219/15	sehyeon_v4	sehyeon_v3	DRAW
56	11101572	221/15	sehyeon_v3	sehyeon_v4	sehyeon_v3
57	2886426812	223/15	sehyeon_v4	sehyeon_v3	sehyeon_v4
58	3101717683	225/17	sehyeon_v3	sehyeon_v4	sehyeon_v3
59	1157819153	227/19	sehyeon_v4	sehyeon_v3	sehyeon_v3
60	1805832507	229/15	sehyeon_v3	sehyeon_v4	DRAW
61	3255832559	231/19	sehyeon_v4	sehyeon_v3	sehyeon_v4
62	440427873	233/15	sehyeon_v3	sehyeon_v4	sehyeon_v3
63	2301728758	235/17	sehyeon_v4	sehyeon_v3	DRAW
64	62596673	237/19	sehyeon_v3	sehyeon_v4	sehyeon_v4
65	3274020092	239/19	sehyeon_v4	sehyeon_v3	sehyeon_v4
66	316064846	241/19	sehyeon_v3	sehyeon_v4	sehyeon_v4
67	219344963	243/19	sehyeon_v4	sehyeon_v3	sehyeon_v3
68	2368021157	245/19	sehyeon_v3	sehyeon_v4	DRAW
69	5896661	247/19	sehyeon_v4	sehyeon_v3	DRAW
70	1666328662	249/17	sehyeon_v3	sehyeon_v4	DRAW
71	2523218475	181/13	sehyeon_v4	sehyeon_v3	DRAW
