game	seed	map	left	right	winner
1	122516289	181/13	sehyeon_v2	inhyuk_v2	DRAW
2	2948514821	183/17	inhyuk_v2	sehyeon_v2	sehyeon_v2
3	325539014	185/17	sehyeon_v2	inhyuk_v2	sehyeon_v2
4	77493050	187/17	inhyuk_v2	sehyeon_v2	DRAW
5	448412486	189/17	sehyeon_v2	inhyuk_v2	sehyeon_v2
6	1771825682	191/17	inhyuk_v2	sehyeon_v2	DRAW
7	352723467	193/13	sehyeon_v2	inhyuk_v2	sehyeon_v2
8	265274261	195/17	inhyuk_v2	sehyeon_v2	DRAW
9	73365493	197/17	sehyeon_v2	inhyuk_v2	DRAW
10	107364569	199/17	inhyuk_v2	sehyeon_v2	inhyuk_v2
11	2124026332	201/15	sehyeon_v2	inhyuk_v2	DRAW
12	2370324878	203/15	inhyuk_v2	sehyeon_v2	sehyeon_v2
13	327148526	205/15	sehyeon_v2	inhyuk_v2	DRAW
14	2943513605	207/17	inhyuk_v2	sehyeon_v2	DRAW
15	2443629257	209/17	sehyeon_v2	inhyuk_v2	DRAW
16	2302532180	211/15	inhyuk_v2	sehyeon_v2	inhyuk_v2
17	127621951	213/17	sehyeon_v2	inhyuk_v2	inhyuk_v2
18	3162821752	215/15	inhyuk_v2	sehyeon_v2	inhyuk_v2
19	192720864	217/15	sehyeon_v2	inhyuk_v2	DRAW
20	2505623457	219/17	inhyuk_v2	sehyeon_v2	inhyuk_v2
21	1190720833	221/17	sehyeon_v2	inhyuk_v2	DRAW
22	1620316290	223/15	inhyuk_v2	sehyeon_v2	sehyeon_v2
23	1209414667	225/17	sehyeon_v2	inhyuk_v2	DRAW
24	1320213939	227/15	inhyuk_v2	sehyeon_v2	inhyuk_v2
25	847214623	229/17	sehyeon_v2	inhyuk_v2	inhyuk_v2
26	117319687	231/17	inhyuk_v2	sehyeon_v2	inhyuk_v2
27	1515111308	233/19	sehyeon_v2	inhyuk_v2	sehyeon_v2
28	206806213	235/17	inhyuk_v2	sehyeon_v2	inhyuk_v2
29	267203652	237/15	sehyeon_v2	inhyuk_v2	sehyeon_v2
30	1290114318	239/15	inhyuk_v2	sehyeon_v2	DRAW
31	694814138	241/19	sehyeon_v2	inhyuk_v2	DRAW
32	1429625076	243/15	inhyuk_v2	sehyeon_v2	inhyuk_v2
33	70244403	245/15	sehyeon_v2	inhyuk_v2	DRAW
34	1847621440	247/17	inhyuk_v2	sehyeon_v2	DRAW
35	489627198	249/15	sehyeon_v2	inhyuk_v2	DRAW
36	2737017986	181/17	inhyuk_v2	sehyeon_v2	DRAW
37	2075616876	183/13	sehyeon_v2	inhyuk_v2	sehyeon_v2
38	2409323882	185/17	inhyuk_v2	sehyeon_v2	DRAW
39	167315932	187/15	sehyeon_v2	inhyuk_v2	DRAW
40	894428080	189/15	inhyuk_v2	sehyeon_v2	sehyeon_v2
41	2750829962	191/17	sehyeon_v2	inhyuk_v2	sehyeon_v2
42	42543798	193/13	inhyuk_v2	sehyeon_v2	DRAW
43	2974315803	195/13	sehyeon_v2	inhyuk_v2	inhyuk_v2
44	2449422937	197/17	inhyuk_v2	sehyeon_v2	sehyeon_v2
45	16415541	199/17	sehyeon_v2	inhyuk_v2	inhyuk_v2
46	2378930524	201/15	inhyuk_v2	sehyeon_v2	sehyeon_v2
47	1144824533	203/17	sehyeon_v2	inhyuk_v2	DRAW
48	908116101	205/17	inhyuk_v2	sehyeon_v2	DRAW
49	615710754	207/15	sehyeon_v2	inhyuk_v2	DRAW
50	650813529	209/17	inhyuk_v2	sehyeon_v2	DRAW
51	2898410084	211/15	sehyeon_v2	inhyuk_v2	inhyuk_v2
52	19528463	213/17	inhyuk_v2	sehyeon_v2	inhyuk_v2
53	792619558	215/15	sehyeon_v2	inhyuk_v2	DRAW
54	475526852	217/15	inhyuk_v2	sehyeon_v2	DRAW
