game	seed	map	left	right	winner
1	66784454	181/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
2	39217302	183/13	inhyuk_v5	jinsu_exp_c	inhyuk_v5
3	2432762	185/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
4	2112204	187/13	inhyuk_v5	jinsu_exp_c	inhyuk_v5
5	247211127	189/13	jinsu_exp_c	inhyuk_v5	inhyuk_v5
6	437031434	191/17	inhyuk_v5	jinsu_exp_c	inhyuk_v5
7	2404830369	193/13	jinsu_exp_c	inhyuk_v5	inhyuk_v5
8	3082512010	195/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
9	57019611	197/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
10	1304631853	199/17	inhyuk_v5	jinsu_exp_c	inhyuk_v5
11	2747511795	201/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
12	1422317743	203/17	inhyuk_v5	jinsu_exp_c	inhyuk_v5
13	301001406	205/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
14	829916475	207/17	inhyuk_v5	jinsu_exp_c	inhyuk_v5
15	794727766	209/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
16	123524082	211/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
17	661229601	213/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
18	127430890	215/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
19	118313004	217/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
20	1843726201	219/17	inhyuk_v5	jinsu_exp_c	inhyuk_v5
21	31293372	221/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
22	2766913238	223/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
23	425530777	225/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
24	178841574	227/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
25	2138317252	229/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
26	236971594	231/17	inhyuk_v5	jinsu_exp_c	inhyuk_v5
27	1575717622	233/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
28	11499479	235/19	inhyuk_v5	jinsu_exp_c	inhyuk_v5
29	65851514	237/19	jinsu_exp_c	inhyuk_v5	inhyuk_v5
30	1873325278	239/17	inhyuk_v5	jinsu_exp_c	inhyuk_v5
31	3255619431	241/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
32	1190312441	243/19	inhyuk_v5	jinsu_exp_c	inhyuk_v5
33	2847923233	245/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
34	158313222	247/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
35	1075418031	249/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
36	1871721731	181/17	inhyuk_v5	jinsu_exp_c	inhyuk_v5
37	2927125461	183/13	jinsu_exp_c	inhyuk_v5	inhyuk_v5
38	3193727250	185/13	inhyuk_v5	jinsu_exp_c	inhyuk_v5
39	320722952	187/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
40	64454838	189/13	inhyuk_v5	jinsu_exp_c	inhyuk_v5
41	48117789	191/13	jinsu_exp_c	inhyuk_v5	inhyuk_v5
42	837213823	193/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
43	1959631888	195/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
44	3268117668	197/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
45	92266396	199/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
46	547824831	201/17	inhyuk_v5	jinsu_exp_c	inhyuk_v5
47	856026499	203/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
48	3093912385	205/17	inhyuk_v5	jinsu_exp_c	inhyuk_v5
49	339030547	207/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
50	2780110438	209/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
51	1711031871	211/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
52	2838922719	213/17	inhyuk_v5	jinsu_exp_c	inhyuk_v5
53	900132064	215/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
54	34024871	217/17	inhyuk_v5	jinsu_exp_c	inhyuk_v5
55	3274424883	219/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
56	73953456	221/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
57	630213308	223/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
58	5506532	225/19	inhyuk_v5	jinsu_exp_c	inhyuk_v5
59	1913914341	227/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
60	1379029073	229/19	inhyuk_v5	jinsu_exp_c	inhyuk_v5
61	13942608	231/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
62	525427011	233/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
63	1187114468	235/19	jinsu_exp_c	inhyuk_v5	inhyuk_v5
64	315229522	237/17	inhyuk_v5	jinsu_exp_c	inhyuk_v5
65	1667027691	239/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
66	1775530362	241/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
67	1220726140	243/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
68	1228812511	245/17	inhyuk_v5	jinsu_exp_c	inhyuk_v5
69	120446990	247/19	jinsu_exp_c	inhyuk_v5	inhyuk_v5
70	1884629816	249/19	inhyuk_v5	jinsu_exp_c	inhyuk_v5
71	153717666	181/13	jinsu_exp_c	inhyuk_v5	inhyuk_v5
72	304592386	183/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
73	510110488	185/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
74	1421200	187/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
75	2311915133	189/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
76	569512216	191/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
77	1955112572	193/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
78	1333020165	195/13	inhyuk_v5	jinsu_exp_c	inhyuk_v5
79	532222579	197/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
80	2865330616	199/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
81	1444821438	201/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
82	418816680	203/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
83	70376087	205/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
84	1953017253	207/17	inhyuk_v5	jinsu_exp_c	inhyuk_v5
85	2461223922	209/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
86	48678084	211/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
87	301721230	213/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
88	1870720383	215/17	inhyuk_v5	jinsu_exp_c	inhyuk_v5
89	1959524582	217/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
90	74577628	219/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
91	308255257	221/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
92	1302912900	223/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
93	2622513944	225/19	jinsu_exp_c	inhyuk_v5	inhyuk_v5
94	2403724287	227/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
95	3215827165	229/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
96	500525150	231/19	inhyuk_v5	jinsu_exp_c	inhyuk_v5
97	214745626	233/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
98	254648905	235/17	inhyuk_v5	jinsu_exp_c	inhyuk_v5
99	579228679	237/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
100	14653220	239/19	inhyuk_v5	jinsu_exp_c	inhyuk_v5
101	206839251	241/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
102	897824953	243/17	inhyuk_v5	jinsu_exp_c	inhyuk_v5
103	197957190	245/15	jinsu_exp_c	inhyuk_v5	inhyuk_v5
104	2383611333	247/15	inhyuk_v5	jinsu_exp_c	inhyuk_v5
105	322037959	249/17	jinsu_exp_c	inhyuk_v5	inhyuk_v5
