game	seed	map	left	right	winner
1	61000	181/15	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp	DRAW
2	61001	183/17	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
3	61002	185/13	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp
4	61003	187/15	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp	/home/inhyeok/work/inhyuk_v3.cpp
5	61004	189/17	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp	DRAW
6	61005	191/13	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
7	61006	193/15	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp	TEAM/round_9_1300/sehyeon_v2.cpp
8	61007	195/17	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp
9	61008	197/15	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp	TEAM/round_9_1300/sehyeon_v2.cpp
10	61009	199/17	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp
11	61010	201/15	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp
12	61011	203/17	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
13	61012	205/15	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp
14	61013	207/17	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp	/home/inhyeok/work/inhyuk_v3.cpp
15	61014	209/15	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp	DRAW
16	61015	211/17	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
17	61016	213/15	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp	DRAW
18	61017	215/17	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp
19	61018	217/15	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp	DRAW
20	61019	219/17	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp
21	61020	221/15	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp
22	61021	223/17	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp
23	61022	225/19	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp
24	61023	227/15	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
25	61024	229/17	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp	DRAW
26	61025	231/19	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
27	61026	233/15	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp	TEAM/round_9_1300/sehyeon_v2.cpp
28	61027	235/17	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp
29	61028	237/19	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp	DRAW
30	61029	239/15	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
31	61030	241/17	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp
32	61031	243/19	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp
33	61032	245/15	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp	TEAM/round_9_1300/sehyeon_v2.cpp
34	61033	247/17	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp
35	61034	249/19	/home/inhyeok/work/inhyuk_v3.cpp	TEAM/round_9_1300/sehyeon_v2.cpp	/home/inhyeok/work/inhyuk_v3.cpp
