game	seed	map	left	right	winner
1	2016122375	181/17	sehyeon_v2	jinsu_rush	sehyeon_v2
2	317931379	183/15	jinsu_rush	sehyeon_v2	sehyeon_v2
3	2187118358	185/17	sehyeon_v2	jinsu_rush	sehyeon_v2
4	1544430071	187/17	jinsu_rush	sehyeon_v2	sehyeon_v2
5	2209419803	189/17	sehyeon_v2	jinsu_rush	sehyeon_v2
6	2563511443	191/15	jinsu_rush	sehyeon_v2	sehyeon_v2
7	2935620097	193/15	sehyeon_v2	jinsu_rush	sehyeon_v2
8	847614117	195/13	jinsu_rush	sehyeon_v2	sehyeon_v2
9	1346622484	197/15	sehyeon_v2	jinsu_rush	sehyeon_v2
10	655721755	199/17	jinsu_rush	sehyeon_v2	sehyeon_v2
11	32482706	201/15	sehyeon_v2	jinsu_rush	sehyeon_v2
12	2988210322	203/15	jinsu_rush	sehyeon_v2	sehyeon_v2
13	108721580	205/15	sehyeon_v2	jinsu_rush	sehyeon_v2
14	419928794	207/15	jinsu_rush	sehyeon_v2	sehyeon_v2
15	187065859	209/17	sehyeon_v2	jinsu_rush	sehyeon_v2
16	2769112171	211/17	jinsu_rush	sehyeon_v2	sehyeon_v2
17	2975328514	213/15	sehyeon_v2	jinsu_rush	sehyeon_v2
18	113167790	215/15	jinsu_rush	sehyeon_v2	sehyeon_v2
19	1499714583	217/17	sehyeon_v2	jinsu_rush	sehyeon_v2
20	1119010859	219/17	jinsu_rush	sehyeon_v2	sehyeon_v2
21	229411884	221/15	sehyeon_v2	jinsu_rush	jinsu_rush
22	1142716174	223/15	jinsu_rush	sehyeon_v2	sehyeon_v2
23	211125943	225/17	sehyeon_v2	jinsu_rush	sehyeon_v2
24	2666925989	227/19	jinsu_rush	sehyeon_v2	sehyeon_v2
25	37606027	229/17	sehyeon_v2	jinsu_rush	sehyeon_v2
26	3113611456	231/17	jinsu_rush	sehyeon_v2	sehyeon_v2
27	1950230421	233/15	sehyeon_v2	jinsu_rush	sehyeon_v2
28	125321277	235/15	jinsu_rush	sehyeon_v2	sehyeon_v2
29	219295709	237/19	sehyeon_v2	jinsu_rush	sehyeon_v2
30	1094424747	239/15	jinsu_rush	sehyeon_v2	sehyeon_v2
31	259928422	241/17	sehyeon_v2	jinsu_rush	sehyeon_v2
32	283817198	243/19	jinsu_rush	sehyeon_v2	sehyeon_v2
33	9765697	245/17	sehyeon_v2	jinsu_rush	sehyeon_v2
34	952620706	247/17	jinsu_rush	sehyeon_v2	sehyeon_v2
35	2612724838	249/17	sehyeon_v2	jinsu_rush	sehyeon_v2
36	17533355	181/17	jinsu_rush	sehyeon_v2	sehyeon_v2
