game	seed	map	left	right	winner
1	266376806	181/17	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
2	324105469	183/15	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
3	443615325	185/13	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
4	1399332342	187/13	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
5	2752213509	189/13	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
6	2574032589	191/13	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
7	126961196	193/17	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
8	203904165	195/13	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
9	484124539	197/17	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
10	1808812559	199/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
11	3941190	201/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
12	1522620925	203/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
13	2229717744	205/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
14	769229898	207/15	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
15	1812016359	209/17	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
16	237211099	211/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
17	163521351	213/17	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
18	3108427698	215/15	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
19	196803591	217/17	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
20	1499624800	219/15	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
21	1271913836	221/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
22	2475716464	223/15	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
23	246327971	225/19	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
24	21448401	227/15	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
25	2336110452	229/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
26	103078782	231/15	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
27	119927345	233/19	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
28	101885708	235/19	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
29	2182625367	237/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
30	1265927748	239/15	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
31	2791426377	241/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
32	675321580	243/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
33	256453539	245/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
34	2179228937	247/19	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
35	2637126792	249/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
36	247661274	181/13	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
37	2876124382	183/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
38	305819443	185/15	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
39	33343129	187/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
40	483822447	189/13	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
41	2334327134	191/17	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
42	125121006	193/13	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
43	1805317970	195/17	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
44	921310884	197/15	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
45	160028872	199/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
46	3193416931	201/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
47	1731416060	203/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
48	2262831418	205/15	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
49	1895126519	207/17	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
50	3066425132	209/15	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
51	2709727405	211/17	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp
52	1144526025	213/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
53	239739108	215/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
54	233906281	217/17	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py
55	1737625488	219/15	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
56	1636118436	221/15	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
57	126757821	223/17	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
58	176732733	225/15	/home/inhyeok/work/scripted_blind_rush.py	TEAM/round_4_1145/new_rule_improved_v2.cpp	TEAM/round_4_1145/new_rule_improved_v2.cpp
59	2007918224	227/19	TEAM/round_4_1145/new_rule_improved_v2.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
