game	seed	map	left	right	winner
1	651412812	181/13	r15_sub	babsang	babsang
2	160844933	183/17	babsang	r15_sub	babsang
3	3231411484	185/15	r15_sub	babsang	r15_sub
4	158318668	187/15	babsang	r15_sub	babsang
5	2461712303	189/17	r15_sub	babsang	babsang
6	217320280	191/15	babsang	r15_sub	babsang
7	1457111647	193/15	r15_sub	babsang	babsang
8	132886278	195/13	babsang	r15_sub	babsang
9	953729179	197/17	r15_sub	babsang	babsang
10	238822341	199/17	babsang	r15_sub	babsang
11	54081909	201/17	r15_sub	babsang	r15_sub
12	1453415816	203/15	babsang	r15_sub	babsang
13	1645022047	205/17	r15_sub	babsang	r15_sub
14	84522954	207/15	babsang	r15_sub	babsang
15	2615114138	209/15	r15_sub	babsang	babsang
16	71731420	211/15	babsang	r15_sub	babsang
17	1561310913	213/17	r15_sub	babsang	babsang
18	215702441	215/17	babsang	r15_sub	babsang
19	30382893	217/17	r15_sub	babsang	babsang
20	299131422	219/15	babsang	r15_sub	r15_sub
21	310075297	221/17	r15_sub	babsang	r15_sub
22	156319059	223/17	babsang	r15_sub	babsang
23	1351124866	225/17	r15_sub	babsang	babsang
24	854928028	227/17	babsang	r15_sub	babsang
25	69027063	229/15	r15_sub	babsang	babsang
26	143811755	231/19	babsang	r15_sub	babsang
27	1801925226	233/15	r15_sub	babsang	babsang
28	1940627614	235/17	babsang	r15_sub	babsang
29	439127075	237/19	r15_sub	babsang	r15_sub
30	3260928655	239/17	babsang	r15_sub	r15_sub
31	2840432184	241/15	r15_sub	babsang	babsang
32	1716527065	243/17	babsang	r15_sub	r15_sub
33	2105610987	245/15	r15_sub	babsang	r15_sub
34	2495319335	247/19	babsang	r15_sub	babsang
35	188167986	249/15	r15_sub	babsang	babsang
36	1804415307	181/13	babsang	r15_sub	babsang
37	3172811382	183/13	r15_sub	babsang	babsang
38	161725445	185/17	babsang	r15_sub	babsang
39	169030167	187/13	r15_sub	babsang	babsang
40	1669425005	189/17	babsang	r15_sub	babsang
41	2902510257	191/13	r15_sub	babsang	r15_sub
42	98064626	193/17	babsang	r15_sub	babsang
43	573827815	195/15	r15_sub	babsang	babsang
44	1270030939	197/17	babsang	r15_sub	babsang
45	1856121841	199/17	r15_sub	babsang	r15_sub
46	3135922775	201/17	babsang	r15_sub	babsang
47	1524312878	203/15	r15_sub	babsang	r15_sub
48	3160016192	205/15	babsang	r15_sub	babsang
49	780016388	207/15	r15_sub	babsang	r15_sub
50	2417314201	209/17	babsang	r15_sub	babsang
51	133429750	211/15	r15_sub	babsang	babsang
52	181648180	213/15	babsang	r15_sub	r15_sub
53	327074608	215/15	r15_sub	babsang	babsang
54	94329981	217/17	babsang	r15_sub	babsang
55	1705426494	219/15	r15_sub	babsang	r15_sub
56	1306420146	221/15	babsang	r15_sub	babsang
57	485725814	223/15	r15_sub	babsang	babsang
58	1545023144	225/19	babsang	r15_sub	babsang
59	153182409	227/15	r15_sub	babsang	babsang
60	1286731157	229/19	babsang	r15_sub	r15_sub
61	265841055	231/15	r15_sub	babsang	r15_sub
62	3210611776	233/17	babsang	r15_sub	DRAW
63	2326814780	235/19	r15_sub	babsang	babsang
64	95723116	237/17	babsang	r15_sub	babsang
65	989425511	239/19	r15_sub	babsang	babsang
66	2360927103	241/15	babsang	r15_sub	babsang
67	1414728967	243/17	r15_sub	babsang	babsang
68	112186043	245/19	babsang	r15_sub	babsang
69	295468042	247/17	r15_sub	babsang	babsang
70	600519002	249/19	babsang	r15_sub	babsang
71	183139032	181/13	r15_sub	babsang	r15_sub
72	2729120714	183/17	babsang	r15_sub	r15_sub
73	1458028947	185/13	r15_sub	babsang	r15_sub
74	2618628426	187/13	babsang	r15_sub	babsang
75	2758530892	189/15	r15_sub	babsang	babsang
76	2409522519	191/13	babsang	r15_sub	babsang
77	1000622722	193/15	r15_sub	babsang	r15_sub
78	1523521931	195/17	babsang	r15_sub	babsang
79	195996364	197/15	r15_sub	babsang	babsang
80	2380318391	199/17	babsang	r15_sub	babsang
81	205987	201/17	r15_sub	babsang	babsang
82	2861111314	203/15	babsang	r15_sub	babsang
83	147622844	205/15	r15_sub	babsang	babsang
84	112049574	207/15	babsang	r15_sub	babsang
85	3114527937	209/17	r15_sub	babsang	babsang
86	3110313557	211/17	babsang	r15_sub	babsang
87	1098516355	213/17	r15_sub	babsang	babsang
88	1917018320	215/15	babsang	r15_sub	babsang
89	984810039	217/17	r15_sub	babsang	babsang
90	2812910959	219/17	babsang	r15_sub	babsang
91	268436790	221/15	r15_sub	babsang	r15_sub
92	222119111	223/17	babsang	r15_sub	r15_sub
93	324623072	225/19	r15_sub	babsang	DRAW
94	3157031541	227/15	babsang	r15_sub	babsang
95	2671219467	229/15	r15_sub	babsang	r15_sub
96	1304714391	231/15	babsang	r15_sub	babsang
97	1963828909	233/17	r15_sub	babsang	babsang
98	120781795	235/17	babsang	r15_sub	babsang
99	1183623486	237/15	r15_sub	babsang	babsang
100	136395978	239/15	babsang	r15_sub	r15_sub
101	158695165	241/17	r15_sub	babsang	r15_sub
102	368422558	243/17	babsang	r15_sub	babsang
103	2274510391	245/17	r15_sub	babsang	babsang
104	882932473	247/17	babsang	r15_sub	babsang
105	154346749	249/17	r15_sub	babsang	r15_sub
