game	seed	map	left	right	winner
1	77415882	181/13	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
2	1034432276	183/17	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
3	737727920	185/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
4	197835181	187/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	inhyuk_v1_refactor
5	2287818386	189/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
6	277497657	191/13	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved
7	335529512	193/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
8	2850631042	195/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
9	2218830730	197/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
10	22261675	199/17	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
11	61648798	201/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
12	3235615565	203/17	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
13	704031303	205/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
14	255949765	207/17	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
15	256211803	209/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
16	92371878	211/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
17	15801764	213/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
18	1900411340	215/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
19	2519311726	217/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
20	313019307	219/17	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
21	3249424698	221/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
22	2330315445	223/17	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
23	619710383	225/19	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
24	531724754	227/19	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
25	3065819543	229/19	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor
26	544424344	231/17	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
27	2594723509	233/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
28	229216	235/17	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
29	1624620552	237/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor
30	1469611941	239/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved
31	2501517502	241/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor
32	316829528	243/19	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
33	135912162	245/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
34	101568634	247/17	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved
35	41721609	249/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
36	166494481	181/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved
37	277222417	183/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
38	22266556	185/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
39	559412603	187/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
40	1233616164	189/13	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
41	3026616608	191/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
42	96488176	193/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
43	305776369	195/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
44	1660829631	197/17	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
45	288721485	199/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
46	1313017684	201/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
47	993010605	203/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
48	84313246	205/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
49	3020311196	207/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
50	3223913200	209/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
51	168045151	211/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
52	2022729128	213/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
53	141452638	215/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
54	127905786	217/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
55	94128046	219/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
56	206318791	221/17	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
57	9527146	223/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor
58	2496315829	225/17	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
59	733623247	227/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
60	1606930765	229/17	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
61	3129021625	231/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
62	2086222508	233/19	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
63	2877515071	235/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
64	28703994	237/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
65	15759483	239/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
66	77511395	241/19	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
67	2606631894	243/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
68	2742813905	245/19	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
69	2460430174	247/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
70	2442526413	249/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
71	167229684	181/13	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
72	461330175	183/13	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	inhyuk_v1_refactor
73	633213027	185/13	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
74	1217726439	187/13	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
75	66772372	189/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
76	1092424511	191/17	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
77	2377710023	193/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
78	831323211	195/13	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
79	117223498	197/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
80	585819140	199/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
81	294626087	201/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
82	222220640	203/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
83	2983430650	205/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
84	1995714388	207/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
85	1173925217	209/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
86	1035719442	211/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
87	537614519	213/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
88	3082723073	215/17	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
89	17264657	217/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
90	1091714627	219/17	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
91	1768228554	221/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
92	701713195	223/17	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
93	2791325625	225/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
94	1822118016	227/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
95	61814542	229/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
96	623130634	231/17	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
97	246022464	233/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
98	773829655	235/17	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
99	131823729	237/15	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
100	85076820	239/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved
101	225029206	241/17	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
102	1925214848	243/19	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
103	139123937	245/19	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
104	279238545	247/15	baseline_round_6_sehyeon_improved	inhyuk_v1_refactor	DRAW
105	2389828571	249/19	inhyuk_v1_refactor	baseline_round_6_sehyeon_improved	DRAW
