game	seed	map	left	right	winner
1	1332428453	181/17	inhyuk_v7_candidate	inhyuk_v6	DRAW
2	99413064	183/13	inhyuk_v6	inhyuk_v7_candidate	DRAW
3	1270371	185/13	inhyuk_v7_candidate	inhyuk_v6	DRAW
4	2289610082	187/17	inhyuk_v6	inhyuk_v7_candidate	inhyuk_v6
5	4180488	189/13	inhyuk_v7_candidate	inhyuk_v6	DRAW
6	2632215328	191/15	inhyuk_v6	inhyuk_v7_candidate	inhyuk_v6
7	140194530	193/13	inhyuk_v7_candidate	inhyuk_v6	inhyuk_v7_candidate
8	3207619242	195/13	inhyuk_v6	inhyuk_v7_candidate	DRAW
9	182647026	197/15	inhyuk_v7_candidate	inhyuk_v6	DRAW
10	150123101	199/17	inhyuk_v6	inhyuk_v7_candidate	DRAW
11	1136122547	201/17	inhyuk_v7_candidate	inhyuk_v6	DRAW
12	1447010805	203/17	inhyuk_v6	inhyuk_v7_candidate	DRAW
13	3132522414	205/15	inhyuk_v7_candidate	inhyuk_v6	inhyuk_v6
14	368616489	207/17	inhyuk_v6	inhyuk_v7_candidate	DRAW
15	315003973	209/17	inhyuk_v7_candidate	inhyuk_v6	DRAW
16	203022152	211/15	inhyuk_v6	inhyuk_v7_candidate	DRAW
17	14774516	213/15	inhyuk_v7_candidate	inhyuk_v6	DRAW
18	1710019607	215/17	inhyuk_v6	inhyuk_v7_candidate	DRAW
19	1672323480	217/15	inhyuk_v7_candidate	inhyuk_v6	inhyuk_v6
20	1108018972	219/15	inhyuk_v6	inhyuk_v7_candidate	DRAW
21	102077028	221/15	inhyuk_v7_candidate	inhyuk_v6	inhyuk_v7_candidate
22	2562915781	223/17	inhyuk_v6	inhyuk_v7_candidate	DRAW
23	1238330882	225/19	inhyuk_v7_candidate	inhyuk_v6	DRAW
24	2573720017	227/17	inhyuk_v6	inhyuk_v7_candidate	inhyuk_v6
25	1723015015	229/17	inhyuk_v7_candidate	inhyuk_v6	DRAW
26	1831815817	231/17	inhyuk_v6	inhyuk_v7_candidate	DRAW
