game	seed	map	left	right	winner
1	1194010984	181/15	inhyuk_v3	sehyeon_v3	DRAW
2	2760125541	183/13	sehyeon_v3	inhyuk_v3	inhyuk_v3
3	27721034	185/17	inhyuk_v3	sehyeon_v3	sehyeon_v3
4	61211136	187/13	sehyeon_v3	inhyuk_v3	DRAW
5	1012324311	189/13	inhyuk_v3	sehyeon_v3	DRAW
6	220296831	191/13	sehyeon_v3	inhyuk_v3	inhyuk_v3
7	1992412059	193/13	inhyuk_v3	sehyeon_v3	inhyuk_v3
8	327232081	195/15	sehyeon_v3	inhyuk_v3	sehyeon_v3
9	2076920283	197/17	inhyuk_v3	sehyeon_v3	DRAW
10	2288114037	199/17	sehyeon_v3	inhyuk_v3	sehyeon_v3
11	408315061	201/17	inhyuk_v3	sehyeon_v3	DRAW
12	2367322678	203/15	sehyeon_v3	inhyuk_v3	inhyuk_v3
13	2465020612	205/15	inhyuk_v3	sehyeon_v3	inhyuk_v3
14	114727547	207/17	sehyeon_v3	inhyuk_v3	DRAW
15	310767628	209/15	inhyuk_v3	sehyeon_v3	DRAW
16	2737917517	211/17	sehyeon_v3	inhyuk_v3	inhyuk_v3
17	3102629288	213/15	inhyuk_v3	sehyeon_v3	DRAW
18	792623243	215/17	sehyeon_v3	inhyuk_v3	inhyuk_v3
19	10829695	217/17	inhyuk_v3	sehyeon_v3	DRAW
20	2160619482	219/15	sehyeon_v3	inhyuk_v3	inhyuk_v3
21	2651513593	221/17	inhyuk_v3	sehyeon_v3	DRAW
22	987721391	223/17	sehyeon_v3	inhyuk_v3	inhyuk_v3
23	23442289	225/17	inhyuk_v3	sehyeon_v3	inhyuk_v3
24	30039114	227/15	sehyeon_v3	inhyuk_v3	DRAW
25	2792810688	229/15	inhyuk_v3	sehyeon_v3	sehyeon_v3
26	479725460	231/19	sehyeon_v3	inhyuk_v3	inhyuk_v3
27	2461011701	233/19	inhyuk_v3	sehyeon_v3	DRAW
28	1685830861	235/17	sehyeon_v3	inhyuk_v3	inhyuk_v3
29	980914774	237/17	inhyuk_v3	sehyeon_v3	inhyuk_v3
30	54491394	239/15	sehyeon_v3	inhyuk_v3	DRAW
31	1546814625	241/15	inhyuk_v3	sehyeon_v3	sehyeon_v3
32	154281579	243/15	sehyeon_v3	inhyuk_v3	sehyeon_v3
33	1905013839	245/15	inhyuk_v3	sehyeon_v3	inhyuk_v3
34	782714863	247/17	sehyeon_v3	inhyuk_v3	sehyeon_v3
35	1458030477	249/15	inhyuk_v3	sehyeon_v3	inhyuk_v3
36	2637824893	181/15	sehyeon_v3	inhyuk_v3	DRAW
37	2757618003	183/13	inhyuk_v3	sehyeon_v3	sehyeon_v3
38	143471270	185/17	sehyeon_v3	inhyuk_v3	DRAW
39	2026122719	187/17	inhyuk_v3	sehyeon_v3	sehyeon_v3
40	130464403	189/15	sehyeon_v3	inhyuk_v3	DRAW
41	1039523998	191/15	inhyuk_v3	sehyeon_v3	DRAW
42	2949828997	193/15	sehyeon_v3	inhyuk_v3	DRAW
43	1123021064	195/17	inhyuk_v3	sehyeon_v3	DRAW
44	2908523771	197/17	sehyeon_v3	inhyuk_v3	DRAW
45	3038712077	199/17	inhyuk_v3	sehyeon_v3	inhyuk_v3
46	774721378	201/15	sehyeon_v3	inhyuk_v3	DRAW
47	845815150	203/15	inhyuk_v3	sehyeon_v3	sehyeon_v3
48	2654315799	205/17	sehyeon_v3	inhyuk_v3	DRAW
49	3119531867	207/17	inhyuk_v3	sehyeon_v3	sehyeon_v3
50	377126776	209/15	sehyeon_v3	inhyuk_v3	DRAW
51	1774922115	211/17	inhyuk_v3	sehyeon_v3	sehyeon_v3
52	428317514	213/15	sehyeon_v3	inhyuk_v3	inhyuk_v3
53	320836255	215/17	inhyuk_v3	sehyeon_v3	DRAW
54	2587828159	217/17	sehyeon_v3	inhyuk_v3	inhyuk_v3
55	75499400	219/15	inhyuk_v3	sehyeon_v3	DRAW
56	3170010448	221/15	sehyeon_v3	inhyuk_v3	inhyuk_v3
57	836821862	223/15	inhyuk_v3	sehyeon_v3	inhyuk_v3
