game	seed	map	left	right	winner
1	1443816228	181/13	jinsu_exp_c	sehyeon_v3	sehyeon_v3
2	1571324894	183/17	sehyeon_v3	jinsu_exp_c	sehyeon_v3
3	1237717129	185/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
4	306444552	187/13	sehyeon_v3	jinsu_exp_c	sehyeon_v3
5	51259506	189/13	jinsu_exp_c	sehyeon_v3	sehyeon_v3
6	439814739	191/13	sehyeon_v3	jinsu_exp_c	sehyeon_v3
7	107218452	193/13	jinsu_exp_c	sehyeon_v3	sehyeon_v3
8	2983212535	195/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
9	251193259	197/17	jinsu_exp_c	sehyeon_v3	sehyeon_v3
10	3062023789	199/17	sehyeon_v3	jinsu_exp_c	sehyeon_v3
11	739924612	201/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
12	764020854	203/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
13	77913074	205/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
14	1058818820	207/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
15	1808410068	209/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
16	1266826904	211/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
17	33465604	213/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
18	2377817006	215/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
19	170936758	217/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
20	293484936	219/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
21	209324577	221/17	jinsu_exp_c	sehyeon_v3	sehyeon_v3
22	1378015186	223/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
23	5789868	225/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
24	615027095	227/19	sehyeon_v3	jinsu_exp_c	sehyeon_v3
25	2181720076	229/17	jinsu_exp_c	sehyeon_v3	sehyeon_v3
26	1462713004	231/17	sehyeon_v3	jinsu_exp_c	sehyeon_v3
27	3001822429	233/17	jinsu_exp_c	sehyeon_v3	sehyeon_v3
28	257822514	235/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
29	705231766	237/17	jinsu_exp_c	sehyeon_v3	sehyeon_v3
30	2090520820	239/17	sehyeon_v3	jinsu_exp_c	sehyeon_v3
31	344632272	241/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
32	70429929	243/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
33	288027504	245/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
34	20559183	247/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
35	1818915718	249/17	jinsu_exp_c	sehyeon_v3	sehyeon_v3
36	318613001	181/17	sehyeon_v3	jinsu_exp_c	sehyeon_v3
37	1729227881	183/17	jinsu_exp_c	sehyeon_v3	sehyeon_v3
38	27171863	185/17	sehyeon_v3	jinsu_exp_c	sehyeon_v3
39	15534774	187/13	jinsu_exp_c	sehyeon_v3	sehyeon_v3
40	46372580	189/17	sehyeon_v3	jinsu_exp_c	sehyeon_v3
41	75214698	191/13	jinsu_exp_c	sehyeon_v3	sehyeon_v3
42	673110951	193/13	sehyeon_v3	jinsu_exp_c	sehyeon_v3
43	358124028	195/13	jinsu_exp_c	sehyeon_v3	sehyeon_v3
44	2953129076	197/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
45	109262161	199/17	jinsu_exp_c	sehyeon_v3	sehyeon_v3
46	570621031	201/17	sehyeon_v3	jinsu_exp_c	sehyeon_v3
47	1374712918	203/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
48	1886527368	205/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
49	2768824328	207/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
50	107955196	209/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
51	2628230050	211/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
52	3071228432	213/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
53	205549523	215/17	jinsu_exp_c	sehyeon_v3	sehyeon_v3
54	1164232491	217/17	sehyeon_v3	jinsu_exp_c	sehyeon_v3
55	2410919444	219/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
56	212323804	221/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
57	3053529200	223/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
58	141389110	225/17	sehyeon_v3	jinsu_exp_c	sehyeon_v3
59	2920824331	227/17	jinsu_exp_c	sehyeon_v3	sehyeon_v3
60	217828579	229/17	sehyeon_v3	jinsu_exp_c	sehyeon_v3
61	1174812468	231/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
62	214829243	233/19	sehyeon_v3	jinsu_exp_c	sehyeon_v3
63	1630011202	235/17	jinsu_exp_c	sehyeon_v3	sehyeon_v3
64	1242431821	237/17	sehyeon_v3	jinsu_exp_c	sehyeon_v3
65	191579456	239/19	jinsu_exp_c	sehyeon_v3	sehyeon_v3
66	1017716900	241/19	sehyeon_v3	jinsu_exp_c	sehyeon_v3
67	187538651	243/19	jinsu_exp_c	sehyeon_v3	sehyeon_v3
68	1811821903	245/17	sehyeon_v3	jinsu_exp_c	sehyeon_v3
69	490810373	247/19	jinsu_exp_c	sehyeon_v3	sehyeon_v3
70	1376625357	249/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
71	228652	181/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
72	1128531996	183/13	sehyeon_v3	jinsu_exp_c	sehyeon_v3
73	13072758	185/13	jinsu_exp_c	sehyeon_v3	sehyeon_v3
74	2244622223	187/17	sehyeon_v3	jinsu_exp_c	sehyeon_v3
75	150834091	189/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
76	310722949	191/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
77	186826260	193/13	jinsu_exp_c	sehyeon_v3	sehyeon_v3
78	4034797	195/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
79	1512915999	197/17	jinsu_exp_c	sehyeon_v3	sehyeon_v3
80	1961312616	199/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
81	109071603	201/17	jinsu_exp_c	sehyeon_v3	sehyeon_v3
82	2945028685	203/17	sehyeon_v3	jinsu_exp_c	sehyeon_v3
83	282616467	205/17	jinsu_exp_c	sehyeon_v3	sehyeon_v3
84	380523646	207/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
85	1099825212	209/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
86	162181518	211/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
87	1771220230	213/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
88	1066424470	215/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
89	2504527038	217/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
90	244151128	219/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
91	2554910062	221/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
92	148468448	223/15	sehyeon_v3	jinsu_exp_c	sehyeon_v3
93	1858419699	225/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
94	3150916091	227/19	sehyeon_v3	jinsu_exp_c	sehyeon_v3
95	3246214404	229/15	jinsu_exp_c	sehyeon_v3	sehyeon_v3
96	264513301	231/17	sehyeon_v3	jinsu_exp_c	sehyeon_v3
97	2981217442	233/17	jinsu_exp_c	sehyeon_v3	sehyeon_v3
