game	seed	map	left	right	winner
1	3103115338	223/15	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/bots/babsang.cpp
2	1718424865	249/17	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/bots/babsang.cpp
3	14023970	217/15	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/bots/babsang.cpp
4	2310329774	225/17	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/bots/babsang.cpp
5	2326110165	195/17	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/bots/babsang.cpp
6	925917915	213/17	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/bots/babsang.cpp
7	1961012030	221/15	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp
8	149615017	187/15	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp
9	759424778	201/15	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/bots/babsang.cpp
10	2968410362	191/13	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/bots/babsang.cpp
11	714613134	209/15	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/bots/babsang.cpp
12	413330629	243/19	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/bots/babsang.cpp
13	1293322661	199/17	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/bots/babsang.cpp
14	2730314826	197/15	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/bots/babsang.cpp
15	504522603	225/17	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/bots/babsang.cpp
16	2927213996	209/15	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp
17	222261495	247/15	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/bots/babsang.cpp
18	95131209	191/13	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/bots/babsang.cpp
19	2139415600	239/15	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/bots/babsang.cpp
20	2359532324	237/15	/home/jinyoung/shared/TEAM/round_13_1400/sehyeon_v3.cpp	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/bots/babsang.cpp
