game	seed	map	left	right	winner
1	112112670	181/13	inhyuk_v7	rush	rush
2	1948516248	183/13	rush	inhyuk_v7	inhyuk_v7
3	3256129571	185/17	inhyuk_v7	rush	inhyuk_v7
4	1593728035	187/15	rush	inhyuk_v7	inhyuk_v7
5	1324713381	189/13	inhyuk_v7	rush	inhyuk_v7
6	11842918	191/15	rush	inhyuk_v7	inhyuk_v7
7	1966011018	193/13	inhyuk_v7	rush	inhyuk_v7
8	1075429999	195/15	rush	inhyuk_v7	inhyuk_v7
9	1326715768	197/15	inhyuk_v7	rush	inhyuk_v7
10	1471820620	199/15	rush	inhyuk_v7	inhyuk_v7
11	2439316477	201/17	inhyuk_v7	rush	inhyuk_v7
12	1788631699	203/17	rush	inhyuk_v7	inhyuk_v7
13	891210094	205/15	inhyuk_v7	rush	inhyuk_v7
14	1901130979	207/17	rush	inhyuk_v7	inhyuk_v7
15	526714811	209/17	inhyuk_v7	rush	inhyuk_v7
16	12331550	211/15	rush	inhyuk_v7	inhyuk_v7
17	18843646	213/15	inhyuk_v7	rush	inhyuk_v7
18	256665495	215/17	rush	inhyuk_v7	inhyuk_v7
19	738623712	217/15	inhyuk_v7	rush	inhyuk_v7
20	574222552	219/15	rush	inhyuk_v7	inhyuk_v7
21	275432743	221/17	inhyuk_v7	rush	inhyuk_v7
22	508719651	223/17	rush	inhyuk_v7	inhyuk_v7
23	277188363	225/15	inhyuk_v7	rush	inhyuk_v7
24	240274246	227/17	rush	inhyuk_v7	inhyuk_v7
25	3152310803	229/19	inhyuk_v7	rush	inhyuk_v7
26	1509714809	231/19	rush	inhyuk_v7	inhyuk_v7
27	946122228	233/15	inhyuk_v7	rush	inhyuk_v7
28	760312043	235/19	rush	inhyuk_v7	inhyuk_v7
29	42477146	237/19	inhyuk_v7	rush	rush
30	1618531257	239/15	rush	inhyuk_v7	inhyuk_v7
31	300258100	241/17	inhyuk_v7	rush	inhyuk_v7
32	166577488	243/17	rush	inhyuk_v7	inhyuk_v7
33	1841112822	245/15	inhyuk_v7	rush	inhyuk_v7
34	184719526	247/17	rush	inhyuk_v7	inhyuk_v7
35	53007566	249/19	inhyuk_v7	rush	inhyuk_v7
36	373214525	181/17	rush	inhyuk_v7	inhyuk_v7
37	740829340	183/15	inhyuk_v7	rush	inhyuk_v7
38	266315254	185/15	rush	inhyuk_v7	inhyuk_v7
39	724225765	187/15	inhyuk_v7	rush	inhyuk_v7
40	527913869	189/17	rush	inhyuk_v7	inhyuk_v7
41	190975560	191/13	inhyuk_v7	rush	inhyuk_v7
42	152830929	193/13	rush	inhyuk_v7	inhyuk_v7
43	687420650	195/17	inhyuk_v7	rush	inhyuk_v7
44	95357397	197/17	rush	inhyuk_v7	inhyuk_v7
45	1271625391	199/17	inhyuk_v7	rush	inhyuk_v7
46	152603460	201/15	rush	inhyuk_v7	inhyuk_v7
47	313019467	203/17	inhyuk_v7	rush	inhyuk_v7
48	1616124766	205/15	rush	inhyuk_v7	inhyuk_v7
49	2589217284	207/15	inhyuk_v7	rush	inhyuk_v7
50	1706218962	209/15	rush	inhyuk_v7	inhyuk_v7
51	997615248	211/15	inhyuk_v7	rush	inhyuk_v7
52	224326697	213/17	rush	inhyuk_v7	inhyuk_v7
53	1496518099	215/17	inhyuk_v7	rush	rush
54	2545412049	217/17	rush	inhyuk_v7	inhyuk_v7
55	1509411117	219/17	inhyuk_v7	rush	inhyuk_v7
56	1186631156	221/15	rush	inhyuk_v7	inhyuk_v7
57	3092631118	223/15	inhyuk_v7	rush	inhyuk_v7
58	1018116114	225/15	rush	inhyuk_v7	inhyuk_v7
59	3102529872	227/15	inhyuk_v7	rush	inhyuk_v7
60	13820462	229/19	rush	inhyuk_v7	inhyuk_v7
61	1112713780	231/17	inhyuk_v7	rush	rush
62	355617080	233/19	rush	inhyuk_v7	rush
63	3214020040	235/17	inhyuk_v7	rush	rush
64	867310095	237/15	rush	inhyuk_v7	inhyuk_v7
65	130501267	239/17	inhyuk_v7	rush	inhyuk_v7
66	2380810992	241/15	rush	inhyuk_v7	inhyuk_v7
67	2050015346	243/19	inhyuk_v7	rush	inhyuk_v7
68	940627075	245/17	rush	inhyuk_v7	inhyuk_v7
69	2883131083	247/17	inhyuk_v7	rush	inhyuk_v7
70	3207728315	249/19	rush	inhyuk_v7	rush
71	2533228489	181/15	inhyuk_v7	rush	inhyuk_v7
72	123721649	183/17	rush	inhyuk_v7	inhyuk_v7
73	488930048	185/17	inhyuk_v7	rush	inhyuk_v7
74	2811331591	187/15	rush	inhyuk_v7	inhyuk_v7
75	1343311868	189/17	inhyuk_v7	rush	rush
76	27886823	191/17	rush	inhyuk_v7	inhyuk_v7
77	3086525963	193/17	inhyuk_v7	rush	inhyuk_v7
78	2713119489	195/13	rush	inhyuk_v7	inhyuk_v7
79	464413665	197/17	inhyuk_v7	rush	inhyuk_v7
80	14273492	199/15	rush	inhyuk_v7	inhyuk_v7
81	30119531	201/17	inhyuk_v7	rush	inhyuk_v7
82	183304148	203/15	rush	inhyuk_v7	rush
83	762928269	205/17	inhyuk_v7	rush	inhyuk_v7
84	881720459	207/17	rush	inhyuk_v7	inhyuk_v7
85	3141426740	209/15	inhyuk_v7	rush	inhyuk_v7
86	250047944	211/15	rush	inhyuk_v7	inhyuk_v7
87	1152914158	213/15	inhyuk_v7	rush	inhyuk_v7
88	2010622732	215/15	rush	inhyuk_v7	inhyuk_v7
89	172033900	217/15	inhyuk_v7	rush	inhyuk_v7
90	11562176	219/15	rush	inhyuk_v7	inhyuk_v7
91	1062921040	221/15	inhyuk_v7	rush	inhyuk_v7
92	1912213182	223/15	rush	inhyuk_v7	inhyuk_v7
93	2641427259	225/15	inhyuk_v7	rush	inhyuk_v7
94	3106524992	227/19	rush	inhyuk_v7	inhyuk_v7
95	2760411223	229/17	inhyuk_v7	rush	inhyuk_v7
96	226998990	231/15	rush	inhyuk_v7	inhyuk_v7
97	150421606	233/17	inhyuk_v7	rush	inhyuk_v7
98	264733951	235/17	rush	inhyuk_v7	inhyuk_v7
99	875910585	237/15	inhyuk_v7	rush	inhyuk_v7
100	3082324606	239/17	rush	inhyuk_v7	inhyuk_v7
101	1335029809	241/17	inhyuk_v7	rush	inhyuk_v7
102	314761	243/17	rush	inhyuk_v7	inhyuk_v7
103	3108112143	245/15	inhyuk_v7	rush	inhyuk_v7
104	1288813163	247/19	rush	inhyuk_v7	inhyuk_v7
105	57936353	249/19	inhyuk_v7	rush	inhyuk_v7
