game	seed	map	left	right	winner
1	374217429	181/13	inhyuk_v8	r15_sub	r15_sub
2	3096425831	183/17	r15_sub	inhyuk_v8	inhyuk_v8
3	157841463	185/13	inhyuk_v8	r15_sub	r15_sub
4	1408220795	187/17	r15_sub	inhyuk_v8	inhyuk_v8
5	17169473	189/17	inhyuk_v8	r15_sub	DRAW
6	3022816510	191/15	r15_sub	inhyuk_v8	r15_sub
7	2272039	193/15	inhyuk_v8	r15_sub	r15_sub
8	245015102	195/17	r15_sub	inhyuk_v8	DRAW
9	1269822454	197/15	inhyuk_v8	r15_sub	inhyuk_v8
10	1752317189	199/17	r15_sub	inhyuk_v8	inhyuk_v8
11	255123358	201/15	inhyuk_v8	r15_sub	r15_sub
12	1878520074	203/15	r15_sub	inhyuk_v8	r15_sub
13	654625290	205/15	inhyuk_v8	r15_sub	DRAW
14	1869410315	207/17	r15_sub	inhyuk_v8	r15_sub
15	285361031	209/17	inhyuk_v8	r15_sub	inhyuk_v8
16	2367123619	211/17	r15_sub	inhyuk_v8	inhyuk_v8
17	2071111987	213/17	inhyuk_v8	r15_sub	DRAW
18	14222156	215/15	r15_sub	inhyuk_v8	inhyuk_v8
19	2167131009	217/17	inhyuk_v8	r15_sub	inhyuk_v8
20	147602687	219/17	r15_sub	inhyuk_v8	inhyuk_v8
21	1817713995	221/17	inhyuk_v8	r15_sub	inhyuk_v8
22	188429075	223/17	r15_sub	inhyuk_v8	DRAW
23	1751613964	225/17	inhyuk_v8	r15_sub	inhyuk_v8
24	884425637	227/19	r15_sub	inhyuk_v8	DRAW
25	292348725	229/15	inhyuk_v8	r15_sub	DRAW
26	3137719397	231/19	r15_sub	inhyuk_v8	inhyuk_v8
27	123607802	233/19	inhyuk_v8	r15_sub	inhyuk_v8
28	81259909	235/17	r15_sub	inhyuk_v8	inhyuk_v8
29	1255412007	237/15	inhyuk_v8	r15_sub	r15_sub
30	176814237	239/15	r15_sub	inhyuk_v8	inhyuk_v8
31	2698515729	241/15	inhyuk_v8	r15_sub	DRAW
32	1399819650	243/15	r15_sub	inhyuk_v8	DRAW
33	1052030662	245/17	inhyuk_v8	r15_sub	inhyuk_v8
34	257181510	247/15	r15_sub	inhyuk_v8	r15_sub
35	2373311017	249/17	inhyuk_v8	r15_sub	DRAW
36	2013823939	181/15	r15_sub	inhyuk_v8	inhyuk_v8
37	263913896	183/17	inhyuk_v8	r15_sub	inhyuk_v8
38	1463911727	185/17	r15_sub	inhyuk_v8	r15_sub
39	362418485	187/17	inhyuk_v8	r15_sub	inhyuk_v8
40	2373820926	189/13	r15_sub	inhyuk_v8	DRAW
41	122782992	191/13	inhyuk_v8	r15_sub	inhyuk_v8
42	117031112	193/17	r15_sub	inhyuk_v8	DRAW
43	3185316870	195/13	inhyuk_v8	r15_sub	inhyuk_v8
44	2148419862	197/15	r15_sub	inhyuk_v8	DRAW
45	1680318277	199/17	inhyuk_v8	r15_sub	DRAW
46	134543466	201/15	r15_sub	inhyuk_v8	inhyuk_v8
47	1856129731	203/17	inhyuk_v8	r15_sub	inhyuk_v8
48	2880120188	205/15	r15_sub	inhyuk_v8	DRAW
49	2115430373	207/17	inhyuk_v8	r15_sub	DRAW
50	1311420146	209/15	r15_sub	inhyuk_v8	DRAW
51	8713849	211/17	inhyuk_v8	r15_sub	inhyuk_v8
52	11481619	213/17	r15_sub	inhyuk_v8	DRAW
53	2529119318	215/15	inhyuk_v8	r15_sub	r15_sub
54	1094323589	217/17	r15_sub	inhyuk_v8	r15_sub
55	1966817472	219/15	inhyuk_v8	r15_sub	DRAW
56	471619581	221/17	r15_sub	inhyuk_v8	r15_sub
57	894518905	223/17	inhyuk_v8	r15_sub	inhyuk_v8
58	261332615	225/19	r15_sub	inhyuk_v8	inhyuk_v8
59	938218907	227/19	inhyuk_v8	r15_sub	inhyuk_v8
60	323784382	229/17	r15_sub	inhyuk_v8	r15_sub
61	21953871	231/15	inhyuk_v8	r15_sub	DRAW
62	195529146	233/15	r15_sub	inhyuk_v8	inhyuk_v8
63	2936812890	235/15	inhyuk_v8	r15_sub	DRAW
64	992264	237/19	r15_sub	inhyuk_v8	r15_sub
65	2868325741	239/17	inhyuk_v8	r15_sub	r15_sub
66	3814739	241/19	r15_sub	inhyuk_v8	inhyuk_v8
67	546911382	243/15	inhyuk_v8	r15_sub	r15_sub
68	263639705	245/19	r15_sub	inhyuk_v8	inhyuk_v8
69	1354221288	247/15	inhyuk_v8	r15_sub	DRAW
70	41432394	249/15	r15_sub	inhyuk_v8	inhyuk_v8
71	639225017	181/17	inhyuk_v8	r15_sub	r15_sub
72	1673631392	183/17	r15_sub	inhyuk_v8	r15_sub
73	1411912968	185/13	inhyuk_v8	r15_sub	r15_sub
74	13511606	187/17	r15_sub	inhyuk_v8	inhyuk_v8
75	818024121	189/13	inhyuk_v8	r15_sub	inhyuk_v8
76	3208222562	191/17	r15_sub	inhyuk_v8	r15_sub
77	1338525895	193/15	inhyuk_v8	r15_sub	inhyuk_v8
78	1559623585	195/15	r15_sub	inhyuk_v8	DRAW
79	20662656	197/15	inhyuk_v8	r15_sub	inhyuk_v8
80	123235990	199/15	r15_sub	inhyuk_v8	DRAW
81	858816788	201/15	inhyuk_v8	r15_sub	inhyuk_v8
82	1950322994	203/15	r15_sub	inhyuk_v8	inhyuk_v8
83	145225000	205/15	inhyuk_v8	r15_sub	inhyuk_v8
84	242319737	207/17	r15_sub	inhyuk_v8	inhyuk_v8
85	33266430	209/15	inhyuk_v8	r15_sub	inhyuk_v8
86	272131851	211/17	r15_sub	inhyuk_v8	r15_sub
87	131389668	213/15	inhyuk_v8	r15_sub	r15_sub
88	2062227468	215/15	r15_sub	inhyuk_v8	r15_sub
89	1409519711	217/17	inhyuk_v8	r15_sub	inhyuk_v8
90	2172519649	219/17	r15_sub	inhyuk_v8	r15_sub
91	147234715	221/17	inhyuk_v8	r15_sub	r15_sub
92	1346423119	223/17	r15_sub	inhyuk_v8	inhyuk_v8
93	1571317180	225/17	inhyuk_v8	r15_sub	DRAW
94	2990616807	227/15	r15_sub	inhyuk_v8	inhyuk_v8
95	1209932646	229/15	inhyuk_v8	r15_sub	r15_sub
96	773911910	231/19	r15_sub	inhyuk_v8	DRAW
97	297523872	233/15	inhyuk_v8	r15_sub	DRAW
98	173372467	235/17	r15_sub	inhyuk_v8	DRAW
99	1332224896	237/17	inhyuk_v8	r15_sub	DRAW
100	3000412484	239/19	r15_sub	inhyuk_v8	inhyuk_v8
101	1433631384	241/15	inhyuk_v8	r15_sub	inhyuk_v8
102	1521424535	243/19	r15_sub	inhyuk_v8	r15_sub
103	1093620480	245/15	inhyuk_v8	r15_sub	r15_sub
104	2942515788	247/15	r15_sub	inhyuk_v8	inhyuk_v8
105	1286532294	249/15	inhyuk_v8	r15_sub	DRAW
