game	seed	map	left	right	winner
1	931000	181/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
2	931001	183/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	/home/inhyeok/work/inhyuk_v3.cpp
3	931002	185/13	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
4	931003	187/15	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
5	931004	189/17	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
6	931005	191/13	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
7	931006	193/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
8	931007	195/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
9	931008	197/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
10	931009	199/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp
11	931010	201/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	runs/contest/round_9/submission_133205.cpp
12	931011	203/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
13	931012	205/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
14	931013	207/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
15	931014	209/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
16	931015	211/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
17	931016	213/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
18	931017	215/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
19	931018	217/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
20	931019	219/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	/home/inhyeok/work/inhyuk_v3.cpp
21	931020	221/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
22	931021	223/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	/home/inhyeok/work/inhyuk_v3.cpp
23	931022	225/19	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
24	931023	227/15	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	/home/inhyeok/work/inhyuk_v3.cpp
25	931024	229/17	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
26	931025	231/19	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
27	931026	233/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
28	931027	235/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
29	931028	237/19	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	runs/contest/round_9/submission_133205.cpp
30	931029	239/15	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp
31	931030	241/17	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
32	931031	243/19	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
33	931032	245/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
34	931033	247/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
35	931034	249/19	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
36	931035	181/13	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
37	931036	183/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
38	931037	185/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
39	931038	187/13	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp
40	931039	189/15	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	/home/inhyeok/work/inhyuk_v3.cpp
41	931040	191/17	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
42	931041	193/13	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
43	931042	195/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp
44	931043	197/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
45	931044	199/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
46	931045	201/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
47	931046	203/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
48	931047	205/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
49	931048	207/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	runs/contest/round_9/submission_133205.cpp
50	931049	209/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
51	931050	211/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
52	931051	213/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
53	931052	215/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
54	931053	217/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp
55	931054	219/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
56	931055	221/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp
57	931056	223/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
58	931057	225/17	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	/home/inhyeok/work/inhyuk_v3.cpp
59	931058	227/19	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
60	931059	229/15	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	DRAW
61	931060	231/17	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
62	931061	233/19	runs/contest/round_9/submission_133205.cpp	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp
63	931062	235/15	/home/inhyeok/work/inhyuk_v3.cpp	runs/contest/round_9/submission_133205.cpp	DRAW
