game	seed	map	left	right	winner
1	7515601	181/15	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
2	1392114852	183/13	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
3	2697414899	185/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
4	1482915644	187/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
5	134121771	189/13	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
6	1821524806	191/15	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
7	31706525	193/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
8	2639427202	195/15	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
9	319224444	197/15	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
10	2545628258	199/15	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
11	68564541	201/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
12	1463716017	203/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
13	1142414833	205/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
14	121619457	207/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
15	2024527783	209/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
16	23291445	211/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
17	206877698	213/15	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
18	227329472	215/15	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
19	1051214747	217/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
20	1049923414	219/15	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
21	2381313306	221/15	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
22	2776511187	223/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
23	74576495	225/19	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
24	289974208	227/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
25	2097823350	229/15	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
26	1155218709	231/15	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
27	238291262	233/19	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
28	769913195	235/19	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
29	1898427517	237/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
30	2001017890	239/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
31	29811694	241/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
32	1370617521	243/15	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
33	293707573	245/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
34	68896834	247/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
35	87015528	249/15	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
36	2561322395	181/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
37	77433597	183/13	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
38	2090029394	185/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
39	134922440	187/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
40	21233495	189/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
41	267088163	191/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
42	1015518	193/13	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
43	318618356	195/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
44	752128082	197/15	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
45	1054910879	199/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
46	1319096	201/15	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
47	96649872	203/15	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
48	148714616	205/15	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
49	2685825291	207/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
50	1568928293	209/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
51	3225110136	211/15	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
52	2383815314	213/15	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
53	210728227	215/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
54	1571525489	217/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
55	2630617405	219/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
56	2316216188	221/15	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
57	160208734	223/15	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
58	15271197	225/15	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
59	1483818680	227/19	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
60	152348381	229/19	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
61	1252411931	231/19	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
62	75632732	233/19	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
63	667619342	235/19	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
64	2314626037	237/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
65	748518950	239/19	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
66	2775722914	241/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
67	3156912725	243/19	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
68	2602010885	245/19	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
69	460712278	247/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
70	174814287	249/15	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
71	79120351	181/15	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
72	41835946	183/15	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
73	317730233	185/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
74	3237020298	187/13	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
75	2362110885	189/13	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
76	3091030063	191/15	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
77	1031924886	193/13	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
78	67406540	195/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
79	279349269	197/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
80	1848511883	199/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
81	4321895	201/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
82	146291539	203/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
83	1187727762	205/15	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
84	83225053	207/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
85	2515019886	209/15	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
86	125852328	211/15	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
87	92089234	213/15	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
88	555320399	215/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
89	1073824752	217/15	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
90	132017869	219/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
91	2605831731	221/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
92	2126714563	223/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
93	1562332141	225/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
94	2740911439	227/17	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
95	231812355	229/15	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/sr_reinf.cpp
96	2024931843	231/15	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
97	2561818523	233/19	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
98	1642618409	235/19	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
99	138489570	237/15	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
100	72619923	239/15	../TEAM/round_17_1500/sr_reinf.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/sr_reinf.cpp
