game	seed	map	left	right	winner
1	1755431755	181/15	../TEAM/round_17_1500/inhyuk_v7.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
2	289046411	183/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v7.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
3	2612624203	185/15	../TEAM/round_17_1500/inhyuk_v7.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v7.cpp
4	90564735	187/13	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v7.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
5	141864872	189/17	../TEAM/round_17_1500/inhyuk_v7.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
6	2141612981	191/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v7.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
7	332222394	193/13	../TEAM/round_17_1500/inhyuk_v7.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	DRAW
8	169473664	195/15	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v7.cpp	DRAW
9	1563617105	197/17	../TEAM/round_17_1500/inhyuk_v7.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
10	816617640	199/15	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v7.cpp	../TEAM/round_17_1500/inhyuk_v7.cpp
11	136178717	201/17	../TEAM/round_17_1500/inhyuk_v7.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp	DRAW
12	2248127977	203/17	../TEAM/round_17_1500/inhyuk_v8.cpp	../TEAM/round_17_1500/inhyuk_v7.cpp	../TEAM/round_17_1500/inhyuk_v8.cpp
