game	seed	map	left	right	winner
1	216772693	181/15	inhyuk_v7	/srv/nypc/TEAM/vs/babsang.cpp	/srv/nypc/TEAM/vs/babsang.cpp
2	1205815436	183/17	/srv/nypc/TEAM/vs/babsang.cpp	inhyuk_v7	/srv/nypc/TEAM/vs/babsang.cpp
3	582418923	185/13	inhyuk_v7	/srv/nypc/TEAM/vs/babsang.cpp	inhyuk_v7
4	419524804	187/15	/srv/nypc/TEAM/vs/babsang.cpp	inhyuk_v7	/srv/nypc/TEAM/vs/babsang.cpp
5	2524421091	189/13	inhyuk_v7	/srv/nypc/TEAM/vs/babsang.cpp	/srv/nypc/TEAM/vs/babsang.cpp
6	1504117268	191/17	/srv/nypc/TEAM/vs/babsang.cpp	inhyuk_v7	DRAW
7	625827500	193/17	inhyuk_v7	/srv/nypc/TEAM/vs/babsang.cpp	/srv/nypc/TEAM/vs/babsang.cpp
8	232341566	195/17	/srv/nypc/TEAM/vs/babsang.cpp	inhyuk_v7	inhyuk_v7
9	907426283	197/17	inhyuk_v7	/srv/nypc/TEAM/vs/babsang.cpp	/srv/nypc/TEAM/vs/babsang.cpp
10	933318701	199/17	/srv/nypc/TEAM/vs/babsang.cpp	inhyuk_v7	/srv/nypc/TEAM/vs/babsang.cpp
11	2928314801	201/17	inhyuk_v7	/srv/nypc/TEAM/vs/babsang.cpp	/srv/nypc/TEAM/vs/babsang.cpp
12	28584135	203/17	/srv/nypc/TEAM/vs/babsang.cpp	inhyuk_v7	/srv/nypc/TEAM/vs/babsang.cpp
13	274613388	205/15	inhyuk_v7	/srv/nypc/TEAM/vs/babsang.cpp	/srv/nypc/TEAM/vs/babsang.cpp
14	1984211350	207/15	/srv/nypc/TEAM/vs/babsang.cpp	inhyuk_v7	/srv/nypc/TEAM/vs/babsang.cpp
15	1726617159	209/17	inhyuk_v7	/srv/nypc/TEAM/vs/babsang.cpp	/srv/nypc/TEAM/vs/babsang.cpp
16	3171113869	211/17	/srv/nypc/TEAM/vs/babsang.cpp	inhyuk_v7	/srv/nypc/TEAM/vs/babsang.cpp
17	605522316	213/15	inhyuk_v7	/srv/nypc/TEAM/vs/babsang.cpp	/srv/nypc/TEAM/vs/babsang.cpp
18	2843220378	215/15	/srv/nypc/TEAM/vs/babsang.cpp	inhyuk_v7	inhyuk_v7
19	127336469	217/17	inhyuk_v7	/srv/nypc/TEAM/vs/babsang.cpp	/srv/nypc/TEAM/vs/babsang.cpp
