game	seed	map	left	right	winner
1	1816119014	181/17	134558	rush	134558
2	225837448	183/15	rush	134558	rush
3	66142268	185/17	134558	rush	134558
4	1618411896	187/13	rush	134558	134558
5	1155027205	189/15	134558	rush	134558
6	485625361	191/15	rush	134558	134558
7	1263815492	193/17	134558	rush	134558
8	173771834	195/17	rush	134558	rush
9	2423015902	197/15	134558	rush	134558
10	993610134	199/15	rush	134558	134558
11	312367520	201/15	134558	rush	134558
12	252654990	203/15	rush	134558	134558
13	31492103	205/17	134558	rush	134558
14	2474428591	207/17	rush	134558	134558
15	293930207	209/17	134558	rush	134558
16	886428181	211/17	rush	134558	134558
17	742220933	213/17	134558	rush	134558
18	77351483	215/17	rush	134558	134558
19	8102871	217/17	134558	rush	134558
20	997510962	219/15	rush	134558	rush
21	322941394	221/15	134558	rush	134558
22	1669026516	223/15	rush	134558	rush
23	3185227079	225/19	134558	rush	134558
24	2462224577	227/19	rush	134558	134558
25	2154019101	229/15	134558	rush	134558
26	1566425526	231/15	rush	134558	134558
27	28206221	233/19	134558	rush	134558
28	12818124	235/15	rush	134558	134558
29	2048210726	237/19	134558	rush	134558
30	156827	239/19	rush	134558	134558
31	15116670	241/15	134558	rush	134558
32	303246057	243/15	rush	134558	134558
33	1242021525	245/15	134558	rush	134558
34	3004532188	247/17	rush	134558	134558
35	1603726436	249/19	134558	rush	rush
36	26172594	181/13	rush	134558	134558
37	1706929344	183/13	134558	rush	134558
38	621414546	185/13	rush	134558	134558
39	294927059	187/17	134558	rush	rush
40	3241319529	189/13	rush	134558	134558
41	3126622743	191/13	134558	rush	134558
42	148031876	193/17	rush	134558	134558
43	2249213101	195/15	134558	rush	134558
44	201163670	197/15	rush	134558	134558
45	114342736	199/15	134558	rush	134558
46	1858223496	201/15	rush	134558	rush
47	1459928240	203/15	134558	rush	rush
48	1648611703	205/17	rush	134558	134558
49	48412709	207/17	134558	rush	134558
50	763529983	209/17	rush	134558	rush
51	550310535	211/17	134558	rush	134558
52	851515528	213/15	rush	134558	134558
53	938622702	215/15	134558	rush	134558
54	493315798	217/15	rush	134558	rush
55	2806512079	219/17	134558	rush	134558
56	210675339	221/17	rush	134558	134558
57	2047725321	223/17	134558	rush	134558
58	1736927207	225/19	rush	134558	134558
59	302378019	227/15	134558	rush	134558
60	1335930956	229/19	rush	134558	134558
61	79951947	231/15	134558	rush	134558
62	522618434	233/19	rush	134558	134558
63	3170917623	235/15	134558	rush	134558
64	295339700	237/19	rush	134558	134558
65	2407429	239/17	134558	rush	134558
66	2328523624	241/17	rush	134558	134558
67	1807420802	243/19	134558	rush	134558
68	1557422475	245/15	rush	134558	rush
69	2628814101	247/15	134558	rush	134558
70	1820325724	249/17	rush	134558	134558
71	128686269	181/13	134558	rush	134558
72	371818692	183/13	rush	134558	134558
73	256758094	185/15	134558	rush	134558
74	260907724	187/15	rush	134558	134558
75	3073827078	189/13	134558	rush	134558
76	2155425847	191/15	rush	134558	134558
77	152582770	193/15	134558	rush	134558
78	1706229688	195/15	rush	134558	134558
79	120321586	197/15	134558	rush	134558
80	2683318328	199/15	rush	134558	134558
81	111903795	201/17	134558	rush	134558
82	1768824212	203/15	rush	134558	134558
83	204729589	205/17	134558	rush	134558
84	111969521	207/17	rush	134558	134558
85	2126513591	209/17	134558	rush	134558
86	3125732411	211/17	rush	134558	rush
87	52762375	213/17	134558	rush	134558
88	221123446	215/15	rush	134558	134558
89	898730645	217/17	134558	rush	134558
90	241355963	219/17	rush	134558	134558
91	226018041	221/17	134558	rush	134558
92	2128012860	223/15	rush	134558	134558
93	26315039	225/19	134558	rush	134558
94	1817321008	227/17	rush	134558	134558
95	83018268	229/15	134558	rush	134558
96	236967242	231/19	rush	134558	134558
97	207123682	233/17	134558	rush	134558
98	3185426642	235/19	rush	134558	134558
99	249468676	237/17	134558	rush	134558
100	114215257	239/17	rush	134558	134558
101	11532148	241/17	134558	rush	134558
102	1176432111	243/15	rush	134558	134558
103	1054722692	245/19	134558	rush	134558
104	46553491	247/17	rush	134558	134558
105	2864530890	249/15	134558	rush	134558
