game	seed	map	left	right	winner
1	1169426309	181/17	134558	sr_reinf	sr_reinf
2	2335732194	183/13	sr_reinf	134558	sr_reinf
3	2424828920	185/17	134558	sr_reinf	134558
4	302605031	187/17	sr_reinf	134558	134558
5	289030478	189/17	134558	sr_reinf	134558
6	304814980	191/15	sr_reinf	134558	134558
7	186813889	193/15	134558	sr_reinf	134558
8	299643095	195/17	sr_reinf	134558	sr_reinf
9	2707025990	197/15	134558	sr_reinf	134558
10	931610890	199/15	sr_reinf	134558	134558
11	1369429943	201/17	134558	sr_reinf	134558
12	1154210957	203/17	sr_reinf	134558	134558
13	161198177	205/17	134558	sr_reinf	134558
14	1086921789	207/17	sr_reinf	134558	134558
15	91891499	209/17	134558	sr_reinf	134558
16	572425437	211/17	sr_reinf	134558	134558
17	2741123054	213/15	134558	sr_reinf	134558
18	2412113876	215/15	sr_reinf	134558	sr_reinf
19	1704212531	217/17	134558	sr_reinf	134558
20	2638619085	219/17	sr_reinf	134558	sr_reinf
21	203763261	221/17	134558	sr_reinf	134558
22	2212721164	223/15	sr_reinf	134558	134558
23	1112925763	225/17	134558	sr_reinf	134558
24	43197509	227/19	sr_reinf	134558	134558
25	2980822844	229/19	134558	sr_reinf	134558
26	1082817391	231/17	sr_reinf	134558	134558
27	2974710843	233/15	134558	sr_reinf	sr_reinf
28	450130898	235/19	sr_reinf	134558	sr_reinf
29	7049008	237/17	134558	sr_reinf	134558
30	160163708	239/19	sr_reinf	134558	134558
31	990629243	241/19	134558	sr_reinf	134558
32	2903720601	243/15	sr_reinf	134558	sr_reinf
33	280448968	245/17	134558	sr_reinf	134558
34	1927113858	247/15	sr_reinf	134558	sr_reinf
35	91286287	249/17	134558	sr_reinf	sr_reinf
36	2180917614	181/13	sr_reinf	134558	134558
37	343827392	183/17	134558	sr_reinf	sr_reinf
38	2971712204	185/17	sr_reinf	134558	sr_reinf
39	1355331842	187/17	134558	sr_reinf	134558
40	2641921905	189/13	sr_reinf	134558	134558
41	2205022170	191/13	134558	sr_reinf	sr_reinf
42	2430914978	193/17	sr_reinf	134558	sr_reinf
43	1914528367	195/15	134558	sr_reinf	sr_reinf
44	2500016715	197/17	sr_reinf	134558	134558
45	1000914385	199/17	134558	sr_reinf	134558
46	144837116	201/15	sr_reinf	134558	sr_reinf
47	1178611136	203/15	134558	sr_reinf	sr_reinf
48	2305215792	205/15	sr_reinf	134558	134558
49	2973916181	207/17	134558	sr_reinf	134558
50	66013394	209/15	sr_reinf	134558	134558
51	222988110	211/15	134558	sr_reinf	134558
52	2337521502	213/15	sr_reinf	134558	sr_reinf
53	1802219296	215/15	134558	sr_reinf	sr_reinf
54	1956723211	217/17	sr_reinf	134558	134558
55	2427518645	219/17	134558	sr_reinf	sr_reinf
56	1160616432	221/15	sr_reinf	134558	134558
57	918111068	223/15	134558	sr_reinf	134558
58	2450513453	225/19	sr_reinf	134558	134558
59	1327129402	227/17	134558	sr_reinf	134558
60	1323230823	229/15	sr_reinf	134558	134558
61	2872427646	231/15	134558	sr_reinf	134558
62	594119796	233/15	sr_reinf	134558	134558
63	296152339	235/17	134558	sr_reinf	sr_reinf
64	248213193	237/15	sr_reinf	134558	sr_reinf
65	765320000	239/19	134558	sr_reinf	134558
66	1324128050	241/19	sr_reinf	134558	134558
67	60285845	243/19	134558	sr_reinf	134558
68	2092213913	245/19	sr_reinf	134558	134558
69	455311201	247/17	134558	sr_reinf	134558
70	288001061	249/19	sr_reinf	134558	134558
71	2204712998	181/17	134558	sr_reinf	sr_reinf
72	2507125338	183/13	sr_reinf	134558	sr_reinf
73	184583119	185/15	134558	sr_reinf	sr_reinf
74	2739528127	187/15	sr_reinf	134558	134558
75	309974915	189/17	134558	sr_reinf	sr_reinf
76	2372531045	191/17	sr_reinf	134558	134558
77	168848387	193/17	134558	sr_reinf	sr_reinf
78	327504021	195/13	sr_reinf	134558	134558
79	3213927498	197/15	134558	sr_reinf	sr_reinf
80	231641473	199/17	sr_reinf	134558	sr_reinf
81	9454534	201/15	134558	sr_reinf	134558
82	458420359	203/17	sr_reinf	134558	sr_reinf
83	2651730164	205/15	134558	sr_reinf	sr_reinf
84	2988020791	207/17	sr_reinf	134558	134558
85	1680126902	209/15	134558	sr_reinf	sr_reinf
86	1664924984	211/15	sr_reinf	134558	134558
87	1909027803	213/17	134558	sr_reinf	sr_reinf
88	1547031486	215/15	sr_reinf	134558	sr_reinf
89	2871130348	217/15	134558	sr_reinf	134558
90	285608474	219/15	sr_reinf	134558	sr_reinf
91	231927678	221/15	134558	sr_reinf	134558
92	16872423	223/17	sr_reinf	134558	sr_reinf
93	132228425	225/19	134558	sr_reinf	134558
94	930814594	227/17	sr_reinf	134558	sr_reinf
95	213710995	229/17	134558	sr_reinf	134558
96	142786522	231/17	sr_reinf	134558	134558
97	33032508	233/15	134558	sr_reinf	sr_reinf
98	2542515644	235/19	sr_reinf	134558	sr_reinf
99	255134344	237/17	134558	sr_reinf	134558
100	309166965	239/15	sr_reinf	134558	sr_reinf
101	1310129564	241/19	134558	sr_reinf	134558
102	2059916	243/19	sr_reinf	134558	134558
103	504618345	245/15	134558	sr_reinf	134558
104	2617914994	247/17	sr_reinf	134558	sr_reinf
105	2567628870	249/15	134558	sr_reinf	134558
