game	seed	map	left	right	winner
1	720828423	181/13	134558	sehyeon_v3	134558
2	1948330331	183/17	sehyeon_v3	134558	134558
3	2929127283	185/13	134558	sehyeon_v3	134558
4	2438815535	187/17	sehyeon_v3	134558	134558
5	297930003	189/13	134558	sehyeon_v3	134558
6	1221618990	191/13	sehyeon_v3	134558	sehyeon_v3
7	23569600	193/15	134558	sehyeon_v3	134558
8	3037714599	195/13	sehyeon_v3	134558	134558
9	2704822766	197/15	134558	sehyeon_v3	134558
10	1184326980	199/15	sehyeon_v3	134558	134558
11	73776947	201/17	134558	sehyeon_v3	134558
12	2998231119	203/17	sehyeon_v3	134558	134558
13	1281924641	205/17	134558	sehyeon_v3	134558
14	76015925	207/17	sehyeon_v3	134558	134558
15	9396867	209/17	134558	sehyeon_v3	134558
16	2681325337	211/17	sehyeon_v3	134558	134558
17	2974327797	213/17	134558	sehyeon_v3	DRAW
18	289218882	215/15	sehyeon_v3	134558	134558
19	730020911	217/17	134558	sehyeon_v3	sehyeon_v3
20	14567074	219/15	sehyeon_v3	134558	134558
21	3048922544	221/15	134558	sehyeon_v3	sehyeon_v3
22	2295517307	223/17	sehyeon_v3	134558	134558
23	833826238	225/17	134558	sehyeon_v3	134558
24	228048705	227/15	sehyeon_v3	134558	134558
25	222194831	229/19	134558	sehyeon_v3	134558
26	81062993	231/19	sehyeon_v3	134558	134558
27	9113715	233/15	134558	sehyeon_v3	134558
28	2679715294	235/17	sehyeon_v3	134558	134558
29	2234310624	237/15	134558	sehyeon_v3	134558
30	3064612877	239/19	sehyeon_v3	134558	DRAW
31	82295607	241/15	134558	sehyeon_v3	DRAW
32	1011531911	243/19	sehyeon_v3	134558	DRAW
33	2927712619	245/17	134558	sehyeon_v3	134558
34	222243027	247/15	sehyeon_v3	134558	134558
35	1476110732	249/19	134558	sehyeon_v3	134558
36	66342542	181/17	sehyeon_v3	134558	134558
37	2874311571	183/13	134558	sehyeon_v3	sehyeon_v3
38	190393804	185/15	sehyeon_v3	134558	134558
39	3090110354	187/17	134558	sehyeon_v3	DRAW
40	545424234	189/13	sehyeon_v3	134558	sehyeon_v3
41	174468041	191/17	134558	sehyeon_v3	sehyeon_v3
42	515816752	193/15	sehyeon_v3	134558	134558
43	2438425874	195/17	134558	sehyeon_v3	DRAW
44	299027697	197/17	sehyeon_v3	134558	sehyeon_v3
45	29409492	199/15	134558	sehyeon_v3	DRAW
46	230524116	201/15	sehyeon_v3	134558	134558
47	77810077	203/17	134558	sehyeon_v3	134558
48	586631856	205/15	sehyeon_v3	134558	DRAW
49	1661528754	207/15	134558	sehyeon_v3	134558
50	2350216460	209/15	sehyeon_v3	134558	134558
51	112516973	211/17	134558	sehyeon_v3	134558
52	1800431459	213/17	sehyeon_v3	134558	134558
53	221271729	215/17	134558	sehyeon_v3	134558
54	1327532322	217/15	sehyeon_v3	134558	DRAW
55	2926629895	219/17	134558	sehyeon_v3	134558
56	1834915957	221/17	sehyeon_v3	134558	DRAW
57	231147241	223/17	134558	sehyeon_v3	sehyeon_v3
58	2237518917	225/15	sehyeon_v3	134558	134558
59	212672932	227/17	134558	sehyeon_v3	DRAW
60	4069156	229/17	sehyeon_v3	134558	DRAW
61	374428930	231/17	134558	sehyeon_v3	134558
62	1151431307	233/19	sehyeon_v3	134558	sehyeon_v3
63	2105214320	235/19	134558	sehyeon_v3	DRAW
64	848328988	237/17	sehyeon_v3	134558	DRAW
65	31452420	239/15	134558	sehyeon_v3	134558
66	20416916	241/19	sehyeon_v3	134558	DRAW
67	1239032573	243/19	134558	sehyeon_v3	DRAW
68	2208830126	245/19	sehyeon_v3	134558	134558
