game	seed	map	left	right	winner
1	817350	181/13	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp
2	817351	183/15	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
3	817352	185/17	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/sehyeon7.cpp
4	817353	187/13	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
5	817354	189/15	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/sehyeon7.cpp
6	817355	191/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	DRAW
7	817356	193/13	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp
8	817357	195/15	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
9	817358	197/15	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/sehyeon7.cpp
10	817359	199/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
11	817360	201/15	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp
12	817361	203/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
13	817362	205/15	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp
14	817363	207/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
15	817364	209/15	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	DRAW
16	817365	211/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
17	817366	213/15	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/sehyeon7.cpp
18	817367	215/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp
19	817368	217/15	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/sehyeon7.cpp
20	817369	219/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
21	817370	221/15	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/sehyeon7.cpp
22	817371	223/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	DRAW
23	817372	225/17	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	DRAW
24	817373	227/19	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	DRAW
25	817374	229/15	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	DRAW
26	817375	231/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	DRAW
27	817376	233/19	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/sehyeon7.cpp
28	817377	235/15	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
29	817378	237/17	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp
30	817379	239/19	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp
31	817380	241/15	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/sehyeon7.cpp
32	817381	243/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
33	817382	245/19	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/sehyeon7.cpp
34	817383	247/15	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp
35	817384	249/17	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/sehyeon7.cpp
36	817385	181/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	DRAW
37	817386	183/13	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	DRAW
38	817387	185/15	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
39	817388	187/17	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp
40	817389	189/13	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
41	817390	191/15	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/sehyeon7.cpp
42	817391	193/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
43	817392	195/13	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/sehyeon7.cpp
44	817393	197/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp
45	817394	199/15	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/sehyeon7.cpp
46	817395	201/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	DRAW
47	817396	203/15	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp
48	817397	205/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
49	817398	207/15	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp
50	817399	209/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
51	817400	211/15	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/sehyeon7.cpp
52	817401	213/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp
53	817402	215/15	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp
54	817403	217/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	DRAW
55	817404	219/15	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/sehyeon7.cpp
56	817405	221/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
57	817406	223/15	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp
58	817407	225/15	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
59	817408	227/17	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp
60	817409	229/19	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
61	817410	231/15	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	DRAW
62	817411	233/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
63	817412	235/19	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/sehyeon7.cpp
64	817413	237/15	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_16_1445/inhyuk_v7.cpp	TEAM/round_17_1500/sehyeon7.cpp
