game	seed	map	left	right	winner
1	2679330087	181/13	sehyeon_v1	inhyuk_v1_refactor	inhyuk_v1_refactor
2	3165824024	183/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
3	197135705	185/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
4	133232791	187/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
5	1461430727	189/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
6	375327431	191/17	inhyuk_v1_refactor	sehyeon_v1	inhyuk_v1_refactor
7	1550124951	193/13	sehyeon_v1	inhyuk_v1_refactor	DRAW
8	82575727	195/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
9	75766055	197/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
10	109719702	199/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
11	2496819353	201/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
12	736414507	203/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
13	840820435	205/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
14	120387807	207/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
15	20399916	209/15	sehyeon_v1	inhyuk_v1_refactor	sehyeon_v1
16	2419319047	211/17	inhyuk_v1_refactor	sehyeon_v1	sehyeon_v1
17	242213235	213/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
18	224723146	215/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
19	3017813886	217/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
20	311194381	219/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
21	948929299	221/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
22	258927702	223/15	inhyuk_v1_refactor	sehyeon_v1	sehyeon_v1
23	2619016274	225/19	sehyeon_v1	inhyuk_v1_refactor	DRAW
24	934525006	227/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
25	590411352	229/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
26	3225012785	231/19	inhyuk_v1_refactor	sehyeon_v1	inhyuk_v1_refactor
27	628226650	233/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
28	1699831972	235/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
29	17479562	237/19	sehyeon_v1	inhyuk_v1_refactor	sehyeon_v1
30	861831228	239/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
31	2869715591	241/19	sehyeon_v1	inhyuk_v1_refactor	DRAW
32	273042746	243/19	inhyuk_v1_refactor	sehyeon_v1	inhyuk_v1_refactor
33	2203912315	245/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
34	252022773	247/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
35	223525820	249/19	sehyeon_v1	inhyuk_v1_refactor	DRAW
36	2772524285	181/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
37	1933521700	183/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
38	269886399	185/13	inhyuk_v1_refactor	sehyeon_v1	DRAW
39	792046	187/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
40	136936482	189/13	inhyuk_v1_refactor	sehyeon_v1	DRAW
41	3062612066	191/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
42	1570211403	193/13	inhyuk_v1_refactor	sehyeon_v1	DRAW
43	94315945	195/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
44	2052519548	197/15	inhyuk_v1_refactor	sehyeon_v1	inhyuk_v1_refactor
45	299023299	199/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
46	1659526125	201/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
47	1202810818	203/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
48	1304815563	205/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
49	230994589	207/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
50	1171627179	209/17	inhyuk_v1_refactor	sehyeon_v1	inhyuk_v1_refactor
51	295855184	211/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
52	3225319888	213/15	inhyuk_v1_refactor	sehyeon_v1	sehyeon_v1
53	294226388	215/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
54	1688020488	217/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
55	2727325189	219/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
56	2767415223	221/17	inhyuk_v1_refactor	sehyeon_v1	sehyeon_v1
57	87565994	223/15	sehyeon_v1	inhyuk_v1_refactor	inhyuk_v1_refactor
58	2043126246	225/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
59	318056008	227/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
60	839751	229/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
61	286084024	231/17	sehyeon_v1	inhyuk_v1_refactor	sehyeon_v1
62	1098821729	233/19	inhyuk_v1_refactor	sehyeon_v1	inhyuk_v1_refactor
63	2774810331	235/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
64	1573327600	237/17	inhyuk_v1_refactor	sehyeon_v1	sehyeon_v1
65	172426512	239/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
66	188139622	241/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
67	23537572	243/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
68	1276529210	245/19	inhyuk_v1_refactor	sehyeon_v1	DRAW
69	2188328354	247/19	sehyeon_v1	inhyuk_v1_refactor	DRAW
70	3246629596	249/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
71	525721193	181/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
72	572523721	183/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
73	2867930331	185/13	sehyeon_v1	inhyuk_v1_refactor	DRAW
74	2790317566	187/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
75	2531927857	189/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
76	226510542	191/13	inhyuk_v1_refactor	sehyeon_v1	DRAW
77	1063622550	193/13	sehyeon_v1	inhyuk_v1_refactor	DRAW
78	2398813082	195/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
79	96617484	197/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
80	280424267	199/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
81	174058040	201/15	sehyeon_v1	inhyuk_v1_refactor	sehyeon_v1
82	2258021757	203/17	inhyuk_v1_refactor	sehyeon_v1	inhyuk_v1_refactor
83	309232758	205/15	sehyeon_v1	inhyuk_v1_refactor	inhyuk_v1_refactor
84	2095632456	207/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
85	699788	209/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
86	378410088	211/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
87	12405072	213/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
88	1960211358	215/15	inhyuk_v1_refactor	sehyeon_v1	sehyeon_v1
89	1643715240	217/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
90	1175915339	219/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
91	1238327204	221/15	sehyeon_v1	inhyuk_v1_refactor	DRAW
92	1013429639	223/17	inhyuk_v1_refactor	sehyeon_v1	inhyuk_v1_refactor
93	653725455	225/15	sehyeon_v1	inhyuk_v1_refactor	sehyeon_v1
94	263319552	227/15	inhyuk_v1_refactor	sehyeon_v1	DRAW
95	212807884	229/17	sehyeon_v1	inhyuk_v1_refactor	DRAW
96	862632001	231/17	inhyuk_v1_refactor	sehyeon_v1	DRAW
