game	seed	map	left	right	winner
1	817350	181/13	TEAM/round_17_1500/inhyuk_v8.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/sehyeon7.cpp
2	817351	183/15	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/inhyuk_v8.cpp	DRAW
3	817352	185/17	TEAM/round_17_1500/inhyuk_v8.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/sehyeon7.cpp
4	817353	187/13	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/inhyuk_v8.cpp	TEAM/round_17_1500/sehyeon7.cpp
5	817354	189/15	TEAM/round_17_1500/inhyuk_v8.cpp	TEAM/round_17_1500/sehyeon7.cpp	DRAW
6	817355	191/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/inhyuk_v8.cpp	DRAW
7	817356	193/13	TEAM/round_17_1500/inhyuk_v8.cpp	TEAM/round_17_1500/sehyeon7.cpp	DRAW
8	817357	195/15	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/inhyuk_v8.cpp	DRAW
9	817358	197/15	TEAM/round_17_1500/inhyuk_v8.cpp	TEAM/round_17_1500/sehyeon7.cpp	DRAW
10	817359	199/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/inhyuk_v8.cpp	TEAM/round_17_1500/sehyeon7.cpp
11	817360	201/15	TEAM/round_17_1500/inhyuk_v8.cpp	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/sehyeon7.cpp
12	817361	203/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/inhyuk_v8.cpp	DRAW
13	817362	205/15	TEAM/round_17_1500/inhyuk_v8.cpp	TEAM/round_17_1500/sehyeon7.cpp	DRAW
14	817363	207/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/inhyuk_v8.cpp	TEAM/round_17_1500/sehyeon7.cpp
15	817364	209/15	TEAM/round_17_1500/inhyuk_v8.cpp	TEAM/round_17_1500/sehyeon7.cpp	DRAW
16	817365	211/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/inhyuk_v8.cpp	DRAW
17	817366	213/15	TEAM/round_17_1500/inhyuk_v8.cpp	TEAM/round_17_1500/sehyeon7.cpp	DRAW
18	817367	215/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/inhyuk_v8.cpp	TEAM/round_17_1500/sehyeon7.cpp
19	817368	217/15	TEAM/round_17_1500/inhyuk_v8.cpp	TEAM/round_17_1500/sehyeon7.cpp	DRAW
20	817369	219/17	TEAM/round_17_1500/sehyeon7.cpp	TEAM/round_17_1500/inhyuk_v8.cpp	DRAW
