game	seed	map	left	right	winner
1	2279924744	219/17	/home/jinyoung/bots/babsang.cpp	sample	/home/jinyoung/bots/babsang.cpp
2	2466418602	221/15	sample	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/bots/babsang.cpp
3	56129752	213/17	/home/jinyoung/bots/babsang.cpp	sample	/home/jinyoung/bots/babsang.cpp
4	38527056	239/19	sample	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/bots/babsang.cpp
5	144118187	209/15	/home/jinyoung/bots/babsang.cpp	sample	/home/jinyoung/bots/babsang.cpp
6	1951624259	221/15	sample	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/bots/babsang.cpp
7	385215597	193/15	/home/jinyoung/bots/babsang.cpp	sample	/home/jinyoung/bots/babsang.cpp
8	482426712	239/17	sample	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/bots/babsang.cpp
9	1878727957	235/19	/home/jinyoung/bots/babsang.cpp	sample	/home/jinyoung/bots/babsang.cpp
10	1012219975	205/15	sample	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/bots/babsang.cpp
11	2324514366	211/15	/home/jinyoung/bots/babsang.cpp	sample	/home/jinyoung/bots/babsang.cpp
12	2177919438	211/17	sample	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/bots/babsang.cpp
13	1511116766	245/19	/home/jinyoung/bots/babsang.cpp	sample	/home/jinyoung/bots/babsang.cpp
14	3187217454	241/19	sample	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/bots/babsang.cpp
15	74012442	229/17	/home/jinyoung/bots/babsang.cpp	sample	/home/jinyoung/bots/babsang.cpp
16	95433368	223/17	sample	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/bots/babsang.cpp
17	1591210995	207/15	/home/jinyoung/bots/babsang.cpp	sample	/home/jinyoung/bots/babsang.cpp
18	77714186	217/15	sample	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/bots/babsang.cpp
19	1592227093	247/15	/home/jinyoung/bots/babsang.cpp	sample	/home/jinyoung/bots/babsang.cpp
20	565630501	217/17	sample	/home/jinyoung/bots/babsang.cpp	/home/jinyoung/bots/babsang.cpp
