game	seed	map	left	right	winner
1	2597512749	181/13	rush	new_rule_improved_v2	new_rule_improved_v2
2	513521079	183/13	new_rule_improved_v2	rush	rush
3	18476924	185/17	rush	new_rule_improved_v2	new_rule_improved_v2
4	2363723654	187/17	new_rule_improved_v2	rush	new_rule_improved_v2
5	119194173	189/13	rush	new_rule_improved_v2	new_rule_improved_v2
6	79965397	191/15	new_rule_improved_v2	rush	rush
7	253769045	193/17	rush	new_rule_improved_v2	rush
8	2887116536	195/17	new_rule_improved_v2	rush	new_rule_improved_v2
9	3251211903	197/17	rush	new_rule_improved_v2	new_rule_improved_v2
10	422914305	199/17	new_rule_improved_v2	rush	new_rule_improved_v2
11	2803422167	201/17	rush	new_rule_improved_v2	new_rule_improved_v2
12	1903217842	203/15	new_rule_improved_v2	rush	rush
13	2726714721	205/17	rush	new_rule_improved_v2	rush
14	2690512809	207/17	new_rule_improved_v2	rush	rush
15	1707429352	209/15	rush	new_rule_improved_v2	rush
16	32403809	211/17	new_rule_improved_v2	rush	new_rule_improved_v2
17	2098122577	213/17	rush	new_rule_improved_v2	new_rule_improved_v2
18	256429718	215/15	new_rule_improved_v2	rush	rush
19	11287190	217/15	rush	new_rule_improved_v2	rush
20	441819789	219/17	new_rule_improved_v2	rush	rush
21	38648760	221/15	rush	new_rule_improved_v2	new_rule_improved_v2
22	960312246	223/15	new_rule_improved_v2	rush	rush
23	942018970	225/17	rush	new_rule_improved_v2	rush
24	1620713364	227/15	new_rule_improved_v2	rush	rush
25	1588132541	229/19	rush	new_rule_improved_v2	new_rule_improved_v2
26	789627182	231/19	new_rule_improved_v2	rush	rush
27	60320182	233/17	rush	new_rule_improved_v2	rush
28	3204219836	235/19	new_rule_improved_v2	rush	new_rule_improved_v2
29	1833616857	237/15	rush	new_rule_improved_v2	new_rule_improved_v2
30	317711602	239/17	new_rule_improved_v2	rush	new_rule_improved_v2
31	190496008	241/17	rush	new_rule_improved_v2	rush
32	51469447	243/17	new_rule_improved_v2	rush	new_rule_improved_v2
33	255978502	245/17	rush	new_rule_improved_v2	rush
34	2181320618	247/19	new_rule_improved_v2	rush	new_rule_improved_v2
35	1622315863	249/17	rush	new_rule_improved_v2	new_rule_improved_v2
