game	seed	map	left	right	winner
1	2629530541	181/15	new_rule_improved	v5	new_rule_improved
2	173530886	183/17	v5	new_rule_improved	DRAW
3	3025013147	185/17	new_rule_improved	v5	new_rule_improved
4	314564271	187/13	v5	new_rule_improved	DRAW
5	1512919613	189/17	new_rule_improved	v5	new_rule_improved
6	2368817595	191/13	v5	new_rule_improved	DRAW
7	734019071	193/17	new_rule_improved	v5	new_rule_improved
8	2063725787	195/17	v5	new_rule_improved	DRAW
9	227303677	197/17	new_rule_improved	v5	DRAW
10	2780231152	199/15	v5	new_rule_improved	new_rule_improved
11	2904132056	201/15	new_rule_improved	v5	DRAW
12	2194328226	203/15	v5	new_rule_improved	new_rule_improved
13	1881411670	205/15	new_rule_improved	v5	new_rule_improved
14	156915683	207/17	v5	new_rule_improved	DRAW
15	2451314370	209/15	new_rule_improved	v5	new_rule_improved
16	2873788	211/15	v5	new_rule_improved	new_rule_improved
17	276205750	213/15	new_rule_improved	v5	DRAW
18	424512007	215/17	v5	new_rule_improved	DRAW
19	46368638	217/15	new_rule_improved	v5	DRAW
20	179913394	219/15	v5	new_rule_improved	DRAW
21	2472817680	221/15	new_rule_improved	v5	new_rule_improved
22	1409414315	223/17	v5	new_rule_improved	DRAW
23	983923520	225/19	new_rule_improved	v5	DRAW
24	105741239	227/19	v5	new_rule_improved	DRAW
25	3176017164	229/15	new_rule_improved	v5	DRAW
26	174081392	231/19	v5	new_rule_improved	new_rule_improved
27	68654910	233/15	new_rule_improved	v5	DRAW
28	3262128715	235/17	v5	new_rule_improved	DRAW
29	847828628	237/19	new_rule_improved	v5	new_rule_improved
30	686611326	239/15	v5	new_rule_improved	DRAW
31	3104524339	241/17	new_rule_improved	v5	DRAW
32	2886023449	243/17	v5	new_rule_improved	DRAW
33	216827510	245/19	new_rule_improved	v5	new_rule_improved
34	2992715142	247/15	v5	new_rule_improved	DRAW
35	2535928540	249/17	new_rule_improved	v5	DRAW
36	572422236	181/13	v5	new_rule_improved	new_rule_improved
37	1671215768	183/17	new_rule_improved	v5	new_rule_improved
38	1799815477	185/15	v5	new_rule_improved	new_rule_improved
39	1040829298	187/15	new_rule_improved	v5	new_rule_improved
40	437126187	189/13	v5	new_rule_improved	DRAW
41	1922634	191/13	new_rule_improved	v5	DRAW
42	1247428886	193/17	v5	new_rule_improved	DRAW
43	4304788	195/15	new_rule_improved	v5	new_rule_improved
44	2520419599	197/17	v5	new_rule_improved	new_rule_improved
45	40997302	199/15	new_rule_improved	v5	DRAW
46	946818005	201/17	v5	new_rule_improved	new_rule_improved
47	3270213369	203/17	new_rule_improved	v5	DRAW
48	92774628	205/15	v5	new_rule_improved	DRAW
49	1054925203	207/17	new_rule_improved	v5	new_rule_improved
50	47716623	209/17	v5	new_rule_improved	DRAW
51	306326140	211/15	new_rule_improved	v5	DRAW
52	288443355	213/17	v5	new_rule_improved	DRAW
53	2968030810	215/15	new_rule_improved	v5	new_rule_improved
54	637910058	217/15	v5	new_rule_improved	new_rule_improved
55	160971336	219/15	new_rule_improved	v5	DRAW
56	61995379	221/17	v5	new_rule_improved	DRAW
57	3196112903	223/17	new_rule_improved	v5	new_rule_improved
58	2024015219	225/19	v5	new_rule_improved	new_rule_improved
59	2451020640	227/15	new_rule_improved	v5	DRAW
60	2229720097	229/17	v5	new_rule_improved	new_rule_improved
61	209899584	231/15	new_rule_improved	v5	DRAW
62	1139627603	233/19	v5	new_rule_improved	DRAW
63	1001022750	235/15	new_rule_improved	v5	new_rule_improved
64	102262103	237/19	v5	new_rule_improved	DRAW
65	2793121948	239/17	new_rule_improved	v5	DRAW
66	1912810392	241/15	v5	new_rule_improved	new_rule_improved
67	1223419209	243/15	new_rule_improved	v5	DRAW
68	870710355	245/15	v5	new_rule_improved	DRAW
69	255354659	247/19	new_rule_improved	v5	new_rule_improved
70	70685711	249/19	v5	new_rule_improved	DRAW
71	2026028569	181/15	new_rule_improved	v5	new_rule_improved
72	203427060	183/13	v5	new_rule_improved	new_rule_improved
73	2422129757	185/17	new_rule_improved	v5	DRAW
74	1732527772	187/15	v5	new_rule_improved	DRAW
75	203439037	189/15	new_rule_improved	v5	new_rule_improved
76	280757847	191/13	v5	new_rule_improved	new_rule_improved
77	155335801	193/15	new_rule_improved	v5	new_rule_improved
78	2113529133	195/13	v5	new_rule_improved	DRAW
79	59866791	197/17	new_rule_improved	v5	DRAW
80	2646220706	199/15	v5	new_rule_improved	DRAW
81	2859811953	201/17	new_rule_improved	v5	DRAW
82	2511620096	203/15	v5	new_rule_improved	new_rule_improved
83	2738127108	205/15	new_rule_improved	v5	DRAW
84	2779732478	207/15	v5	new_rule_improved	new_rule_improved
85	1991114942	209/15	new_rule_improved	v5	DRAW
86	1912519653	211/17	v5	new_rule_improved	DRAW
87	2375825298	213/15	new_rule_improved	v5	DRAW
88	208475043	215/17	v5	new_rule_improved	DRAW
89	1058114831	217/17	new_rule_improved	v5	DRAW
90	1372410463	219/17	v5	new_rule_improved	new_rule_improved
91	2848727368	221/15	new_rule_improved	v5	new_rule_improved
92	37921004	223/15	v5	new_rule_improved	DRAW
93	417710612	225/19	new_rule_improved	v5	DRAW
94	4948245	227/15	v5	new_rule_improved	DRAW
95	142946514	229/15	new_rule_improved	v5	DRAW
96	24678029	231/19	v5	new_rule_improved	DRAW
97	186109160	233/19	new_rule_improved	v5	new_rule_improved
98	1923817479	235/15	v5	new_rule_improved	DRAW
99	9128207	237/19	new_rule_improved	v5	new_rule_improved
100	280546685	239/19	v5	new_rule_improved	DRAW
101	46406592	241/15	new_rule_improved	v5	new_rule_improved
102	91225357	243/17	v5	new_rule_improved	new_rule_improved
103	104415198	245/15	new_rule_improved	v5	DRAW
104	2739022939	247/17	v5	new_rule_improved	DRAW
105	68816144	249/19	new_rule_improved	v5	DRAW
