game	seed	map	left	right	winner
1	142117138	181/15	jyp_v2	sehyeon_v2	sehyeon_v2
2	169414195	183/15	sehyeon_v2	jyp_v2	sehyeon_v2
3	2297422834	185/15	jyp_v2	sehyeon_v2	sehyeon_v2
4	311918569	187/15	sehyeon_v2	jyp_v2	sehyeon_v2
5	2971115358	189/13	jyp_v2	sehyeon_v2	sehyeon_v2
6	91153318	191/15	sehyeon_v2	jyp_v2	sehyeon_v2
7	2282813486	193/17	jyp_v2	sehyeon_v2	sehyeon_v2
8	133617571	195/15	sehyeon_v2	jyp_v2	sehyeon_v2
9	139974687	197/17	jyp_v2	sehyeon_v2	sehyeon_v2
10	260469731	199/17	sehyeon_v2	jyp_v2	jyp_v2
11	276409806	201/15	jyp_v2	sehyeon_v2	DRAW
12	2901720757	203/17	sehyeon_v2	jyp_v2	DRAW
13	369724917	205/17	jyp_v2	sehyeon_v2	sehyeon_v2
14	17561625	207/17	sehyeon_v2	jyp_v2	jyp_v2
15	2311013143	209/17	jyp_v2	sehyeon_v2	sehyeon_v2
16	3129717416	211/15	sehyeon_v2	jyp_v2	jyp_v2
17	2852514176	213/15	jyp_v2	sehyeon_v2	sehyeon_v2
18	622317756	215/15	sehyeon_v2	jyp_v2	DRAW
19	2524710430	217/15	jyp_v2	sehyeon_v2	sehyeon_v2
20	280641802	219/15	sehyeon_v2	jyp_v2	jyp_v2
21	2259032177	221/17	jyp_v2	sehyeon_v2	sehyeon_v2
22	1870922958	223/15	sehyeon_v2	jyp_v2	sehyeon_v2
23	2367823629	225/15	jyp_v2	sehyeon_v2	sehyeon_v2
24	153984094	227/17	sehyeon_v2	jyp_v2	jyp_v2
25	934127798	229/19	jyp_v2	sehyeon_v2	sehyeon_v2
26	3024220568	231/19	sehyeon_v2	jyp_v2	DRAW
27	13729318	233/17	jyp_v2	sehyeon_v2	sehyeon_v2
28	2791912225	235/17	sehyeon_v2	jyp_v2	sehyeon_v2
29	505217554	237/17	jyp_v2	sehyeon_v2	sehyeon_v2
30	1566017378	239/19	sehyeon_v2	jyp_v2	jyp_v2
31	30132635	241/19	jyp_v2	sehyeon_v2	sehyeon_v2
32	95069327	243/19	sehyeon_v2	jyp_v2	sehyeon_v2
33	283131805	245/17	jyp_v2	sehyeon_v2	jyp_v2
34	3257815509	247/15	sehyeon_v2	jyp_v2	sehyeon_v2
35	13340399	249/19	jyp_v2	sehyeon_v2	jyp_v2
36	2232916559	181/17	sehyeon_v2	jyp_v2	jyp_v2
37	155972399	183/17	jyp_v2	sehyeon_v2	sehyeon_v2
38	6103238	185/17	sehyeon_v2	jyp_v2	sehyeon_v2
39	1288011236	187/17	jyp_v2	sehyeon_v2	sehyeon_v2
40	52253456	189/17	sehyeon_v2	jyp_v2	sehyeon_v2
41	1133512410	191/13	jyp_v2	sehyeon_v2	DRAW
42	8719399	193/15	sehyeon_v2	jyp_v2	jyp_v2
43	71328028	195/15	jyp_v2	sehyeon_v2	sehyeon_v2
44	2672027396	197/15	sehyeon_v2	jyp_v2	sehyeon_v2
45	2092918712	199/15	jyp_v2	sehyeon_v2	DRAW
46	12689551	201/17	sehyeon_v2	jyp_v2	sehyeon_v2
47	254237331	203/17	jyp_v2	sehyeon_v2	sehyeon_v2
48	1576911668	205/15	sehyeon_v2	jyp_v2	sehyeon_v2
49	167324635	207/17	jyp_v2	sehyeon_v2	sehyeon_v2
50	129458123	209/17	sehyeon_v2	jyp_v2	jyp_v2
51	183263686	211/15	jyp_v2	sehyeon_v2	sehyeon_v2
52	1919023251	213/17	sehyeon_v2	jyp_v2	DRAW
53	127730389	215/17	jyp_v2	sehyeon_v2	jyp_v2
54	60926526	217/15	sehyeon_v2	jyp_v2	jyp_v2
55	1068131128	219/15	jyp_v2	sehyeon_v2	sehyeon_v2
56	150819622	221/15	sehyeon_v2	jyp_v2	jyp_v2
57	2813727383	223/17	jyp_v2	sehyeon_v2	DRAW
58	2207911126	225/17	sehyeon_v2	jyp_v2	DRAW
59	1672328664	227/15	jyp_v2	sehyeon_v2	jyp_v2
60	1717420387	229/17	sehyeon_v2	jyp_v2	DRAW
61	1897221535	231/17	jyp_v2	sehyeon_v2	sehyeon_v2
62	2895014285	233/19	sehyeon_v2	jyp_v2	DRAW
63	1008518923	235/17	jyp_v2	sehyeon_v2	sehyeon_v2
64	6810342	237/15	sehyeon_v2	jyp_v2	sehyeon_v2
65	104003403	239/15	jyp_v2	sehyeon_v2	jyp_v2
66	377623414	241/17	sehyeon_v2	jyp_v2	jyp_v2
67	2099017442	243/19	jyp_v2	sehyeon_v2	sehyeon_v2
68	1380223548	245/15	sehyeon_v2	jyp_v2	jyp_v2
69	8912565	247/15	jyp_v2	sehyeon_v2	sehyeon_v2
70	1104030083	249/19	sehyeon_v2	jyp_v2	sehyeon_v2
71	82513762	181/15	jyp_v2	sehyeon_v2	sehyeon_v2
72	1316123633	183/17	sehyeon_v2	jyp_v2	DRAW
73	377414372	185/17	jyp_v2	sehyeon_v2	sehyeon_v2
74	171574932	187/13	sehyeon_v2	jyp_v2	DRAW
75	301534739	189/17	jyp_v2	sehyeon_v2	DRAW
76	1244723543	191/17	sehyeon_v2	jyp_v2	sehyeon_v2
77	2360112112	193/15	jyp_v2	sehyeon_v2	sehyeon_v2
78	1046322991	195/15	sehyeon_v2	jyp_v2	DRAW
79	7953105	197/17	jyp_v2	sehyeon_v2	sehyeon_v2
80	2855628276	199/15	sehyeon_v2	jyp_v2	sehyeon_v2
81	1271310312	201/15	jyp_v2	sehyeon_v2	sehyeon_v2
82	606323333	203/17	sehyeon_v2	jyp_v2	DRAW
83	266110999	205/17	jyp_v2	sehyeon_v2	sehyeon_v2
84	924027153	207/17	sehyeon_v2	jyp_v2	sehyeon_v2
85	810716998	209/15	jyp_v2	sehyeon_v2	sehyeon_v2
86	532725534	211/15	sehyeon_v2	jyp_v2	DRAW
87	3074525220	213/15	jyp_v2	sehyeon_v2	jyp_v2
88	201505785	215/17	sehyeon_v2	jyp_v2	sehyeon_v2
89	3275412988	217/15	jyp_v2	sehyeon_v2	sehyeon_v2
90	296715632	219/15	sehyeon_v2	jyp_v2	sehyeon_v2
91	1321520323	221/17	jyp_v2	sehyeon_v2	sehyeon_v2
92	268992119	223/17	sehyeon_v2	jyp_v2	sehyeon_v2
93	3112411810	225/17	jyp_v2	sehyeon_v2	sehyeon_v2
94	976018373	227/19	sehyeon_v2	jyp_v2	DRAW
95	3204623566	229/17	jyp_v2	sehyeon_v2	sehyeon_v2
96	596728780	231/17	sehyeon_v2	jyp_v2	DRAW
97	570411847	233/17	jyp_v2	sehyeon_v2	sehyeon_v2
98	303428631	235/15	sehyeon_v2	jyp_v2	sehyeon_v2
99	177541780	237/17	jyp_v2	sehyeon_v2	DRAW
100	87013626	239/15	sehyeon_v2	jyp_v2	sehyeon_v2
101	1102723033	241/17	jyp_v2	sehyeon_v2	sehyeon_v2
102	1937328356	243/19	sehyeon_v2	jyp_v2	sehyeon_v2
103	1610814031	245/17	jyp_v2	sehyeon_v2	sehyeon_v2
104	230595789	247/15	sehyeon_v2	jyp_v2	jyp_v2
105	219374132	249/19	jyp_v2	sehyeon_v2	jyp_v2
