game	seed	map	left	right	winner
1	645723381	181/13	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	round_6_jinsu_rush
2	144491539	183/15	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	round_6_jinsu_rush
3	2848318769	185/17	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	baseline_round_6_sehyeon_improved
4	2875613196	187/13	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	round_6_jinsu_rush
5	3264328547	189/17	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	round_6_jinsu_rush
6	496118770	191/15	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
7	253747119	193/13	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	baseline_round_6_sehyeon_improved
8	622022243	195/17	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
9	3032511032	197/15	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	baseline_round_6_sehyeon_improved
10	15057174	199/15	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	round_6_jinsu_rush
11	215906946	201/15	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	round_6_jinsu_rush
12	762910117	203/17	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	DRAW
13	1702813380	205/15	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	baseline_round_6_sehyeon_improved
14	73012469	207/17	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
15	522027103	209/17	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	baseline_round_6_sehyeon_improved
16	147823067	211/17	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
17	2569112214	213/15	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	round_6_jinsu_rush
18	685732407	215/17	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	round_6_jinsu_rush
19	53528673	217/17	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	round_6_jinsu_rush
20	1854111854	219/15	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
21	309316866	221/15	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	baseline_round_6_sehyeon_improved
22	13007558	223/15	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	round_6_jinsu_rush
23	2878215958	225/17	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	baseline_round_6_sehyeon_improved
24	3008626193	227/19	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	round_6_jinsu_rush
25	150956164	229/17	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	baseline_round_6_sehyeon_improved
26	1377614896	231/17	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
27	1607214540	233/15	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	baseline_round_6_sehyeon_improved
28	92204016	235/15	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
29	725814018	237/15	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	baseline_round_6_sehyeon_improved
30	1498531862	239/19	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
31	306593699	241/19	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	round_6_jinsu_rush
32	46213574	243/19	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	round_6_jinsu_rush
33	2351029607	245/19	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	baseline_round_6_sehyeon_improved
34	1246027660	247/17	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
35	186303689	249/19	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	baseline_round_6_sehyeon_improved
36	197646216	181/13	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	round_6_jinsu_rush
37	2747927922	183/13	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	round_6_jinsu_rush
38	2753119399	185/15	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
39	1855631357	187/17	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	baseline_round_6_sehyeon_improved
40	1182522988	189/15	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
41	2415221764	191/15	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	round_6_jinsu_rush
42	3149118124	193/15	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
43	20207910	195/13	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	round_6_jinsu_rush
44	2151530228	197/15	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
45	2188415798	199/15	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	round_6_jinsu_rush
46	296214063	201/17	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	round_6_jinsu_rush
47	2189622643	203/17	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	baseline_round_6_sehyeon_improved
48	418427379	205/17	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	round_6_jinsu_rush
49	302003165	207/17	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	round_6_jinsu_rush
50	214765502	209/15	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	round_6_jinsu_rush
51	883016864	211/15	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	baseline_round_6_sehyeon_improved
52	3061228801	213/17	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	round_6_jinsu_rush
53	89217742	215/15	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	round_6_jinsu_rush
54	2388115721	217/17	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
55	299631991	219/17	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	baseline_round_6_sehyeon_improved
56	2990426215	221/17	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
57	1038517399	223/17	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	round_6_jinsu_rush
58	1665925470	225/15	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	round_6_jinsu_rush
59	1542332635	227/17	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	baseline_round_6_sehyeon_improved
60	2797617702	229/15	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	round_6_jinsu_rush
61	491525369	231/19	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	round_6_jinsu_rush
62	175314580	233/17	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
63	1801427878	235/17	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	round_6_jinsu_rush
64	107412268	237/17	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
65	2398523904	239/15	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	baseline_round_6_sehyeon_improved
66	529025660	241/19	round_6_jinsu_rush	baseline_round_6_sehyeon_improved	baseline_round_6_sehyeon_improved
67	452323705	243/17	baseline_round_6_sehyeon_improved	round_6_jinsu_rush	round_6_jinsu_rush
