game	seed	map	left	right	winner
1	89248453	181/15	134558	inhyuk_v7_candidate	DRAW
2	3157617416	183/17	inhyuk_v7_candidate	134558	DRAW
3	313138598	185/17	134558	inhyuk_v7_candidate	134558
4	2354519993	187/17	inhyuk_v7_candidate	134558	DRAW
5	885331442	189/17	134558	inhyuk_v7_candidate	inhyuk_v7_candidate
6	2514017828	191/17	inhyuk_v7_candidate	134558	134558
7	67341229	193/15	134558	inhyuk_v7_candidate	134558
8	19923589	195/15	inhyuk_v7_candidate	134558	134558
9	1803624392	197/15	134558	inhyuk_v7_candidate	134558
10	12047754	199/15	inhyuk_v7_candidate	134558	inhyuk_v7_candidate
11	270074160	201/15	134558	inhyuk_v7_candidate	134558
12	1563614869	203/17	inhyuk_v7_candidate	134558	134558
13	1104017445	205/17	134558	inhyuk_v7_candidate	134558
14	703329240	207/15	inhyuk_v7_candidate	134558	DRAW
15	2183025859	209/17	134558	inhyuk_v7_candidate	DRAW
16	2920616160	211/15	inhyuk_v7_candidate	134558	DRAW
17	2679222791	213/17	134558	inhyuk_v7_candidate	inhyuk_v7_candidate
18	1069123388	215/15	inhyuk_v7_candidate	134558	134558
19	2644721794	217/15	134558	inhyuk_v7_candidate	134558
20	1914018705	219/17	inhyuk_v7_candidate	134558	134558
21	3184029154	221/15	134558	inhyuk_v7_candidate	inhyuk_v7_candidate
22	2249411951	223/17	inhyuk_v7_candidate	134558	DRAW
23	280969563	225/15	134558	inhyuk_v7_candidate	DRAW
24	2381321135	227/19	inhyuk_v7_candidate	134558	134558
25	2055517895	229/19	134558	inhyuk_v7_candidate	DRAW
26	1476216924	231/15	inhyuk_v7_candidate	134558	DRAW
27	297831551	233/19	134558	inhyuk_v7_candidate	DRAW
28	1588611542	235/19	inhyuk_v7_candidate	134558	134558
29	2831629851	237/15	134558	inhyuk_v7_candidate	134558
30	1723325842	239/17	inhyuk_v7_candidate	134558	inhyuk_v7_candidate
31	32287462	241/17	134558	inhyuk_v7_candidate	134558
32	3046631275	243/17	inhyuk_v7_candidate	134558	inhyuk_v7_candidate
33	740011247	245/19	134558	inhyuk_v7_candidate	134558
34	2713710430	247/17	inhyuk_v7_candidate	134558	inhyuk_v7_candidate
35	218169718	249/17	134558	inhyuk_v7_candidate	inhyuk_v7_candidate
36	2866931159	181/17	inhyuk_v7_candidate	134558	134558
37	2544715073	183/17	134558	inhyuk_v7_candidate	134558
38	2474228871	185/13	inhyuk_v7_candidate	134558	134558
39	2257630278	187/13	134558	inhyuk_v7_candidate	inhyuk_v7_candidate
40	711613764	189/13	inhyuk_v7_candidate	134558	DRAW
41	2278714739	191/17	134558	inhyuk_v7_candidate	134558
42	669025079	193/17	inhyuk_v7_candidate	134558	DRAW
43	1395713226	195/13	134558	inhyuk_v7_candidate	inhyuk_v7_candidate
44	3212620303	197/17	inhyuk_v7_candidate	134558	134558
45	26616267	199/17	134558	inhyuk_v7_candidate	134558
46	3006431777	201/17	inhyuk_v7_candidate	134558	inhyuk_v7_candidate
47	2844316458	203/15	134558	inhyuk_v7_candidate	134558
48	2669210016	205/15	inhyuk_v7_candidate	134558	134558
49	751010968	207/15	134558	inhyuk_v7_candidate	134558
50	44622925	209/17	inhyuk_v7_candidate	134558	DRAW
51	816212609	211/17	134558	inhyuk_v7_candidate	inhyuk_v7_candidate
52	677126761	213/17	inhyuk_v7_candidate	134558	134558
53	717930544	215/15	134558	inhyuk_v7_candidate	inhyuk_v7_candidate
54	1996314314	217/15	inhyuk_v7_candidate	134558	DRAW
55	114103495	219/17	134558	inhyuk_v7_candidate	inhyuk_v7_candidate
56	496730854	221/15	inhyuk_v7_candidate	134558	134558
57	1098817101	223/17	134558	inhyuk_v7_candidate	DRAW
58	2647826078	225/19	inhyuk_v7_candidate	134558	DRAW
59	242795120	227/19	134558	inhyuk_v7_candidate	134558
60	2673730681	229/17	inhyuk_v7_candidate	134558	134558
61	2894524095	231/15	134558	inhyuk_v7_candidate	DRAW
62	83731080	233/15	inhyuk_v7_candidate	134558	DRAW
63	2024111213	235/19	134558	inhyuk_v7_candidate	DRAW
64	606029235	237/15	inhyuk_v7_candidate	134558	inhyuk_v7_candidate
65	1457411150	239/19	134558	inhyuk_v7_candidate	DRAW
66	161042972	241/19	inhyuk_v7_candidate	134558	134558
67	153764339	243/19	134558	inhyuk_v7_candidate	DRAW
68	2578519168	245/17	inhyuk_v7_candidate	134558	DRAW
69	2330711622	247/15	134558	inhyuk_v7_candidate	inhyuk_v7_candidate
70	71916620	249/19	inhyuk_v7_candidate	134558	134558
71	837723049	181/15	134558	inhyuk_v7_candidate	134558
72	759624390	183/13	inhyuk_v7_candidate	134558	134558
73	318517543	185/15	134558	inhyuk_v7_candidate	DRAW
74	2214914735	187/17	inhyuk_v7_candidate	134558	134558
75	15993740	189/17	134558	inhyuk_v7_candidate	134558
76	412022460	191/13	inhyuk_v7_candidate	134558	134558
77	1618122378	193/13	134558	inhyuk_v7_candidate	inhyuk_v7_candidate
78	16698548	195/17	inhyuk_v7_candidate	134558	134558
79	179717929	197/17	134558	inhyuk_v7_candidate	DRAW
80	2563832223	199/17	inhyuk_v7_candidate	134558	134558
81	2978410363	201/17	134558	inhyuk_v7_candidate	134558
82	268507818	203/15	inhyuk_v7_candidate	134558	DRAW
83	1899018536	205/15	134558	inhyuk_v7_candidate	DRAW
84	287862501	207/17	inhyuk_v7_candidate	134558	DRAW
85	985012228	209/15	134558	inhyuk_v7_candidate	inhyuk_v7_candidate
86	3242425832	211/15	inhyuk_v7_candidate	134558	inhyuk_v7_candidate
87	2801528674	213/15	134558	inhyuk_v7_candidate	134558
88	393817432	215/15	inhyuk_v7_candidate	134558	inhyuk_v7_candidate
89	2222511469	217/17	134558	inhyuk_v7_candidate	134558
90	1946617474	219/15	inhyuk_v7_candidate	134558	134558
91	181933530	221/15	134558	inhyuk_v7_candidate	DRAW
92	240223372	223/15	inhyuk_v7_candidate	134558	inhyuk_v7_candidate
93	2679129761	225/19	134558	inhyuk_v7_candidate	134558
94	60814962	227/15	inhyuk_v7_candidate	134558	134558
95	1777824980	229/19	134558	inhyuk_v7_candidate	134558
96	23249236	231/17	inhyuk_v7_candidate	134558	inhyuk_v7_candidate
97	2633032219	233/17	134558	inhyuk_v7_candidate	134558
98	2740931339	235/19	inhyuk_v7_candidate	134558	inhyuk_v7_candidate
99	2742821300	237/19	134558	inhyuk_v7_candidate	134558
100	48254853	239/15	inhyuk_v7_candidate	134558	inhyuk_v7_candidate
101	2884524462	241/15	134558	inhyuk_v7_candidate	DRAW
102	15973452	243/15	inhyuk_v7_candidate	134558	134558
103	561430434	245/15	134558	inhyuk_v7_candidate	134558
104	382912964	247/19	inhyuk_v7_candidate	134558	DRAW
105	1810221060	249/15	134558	inhyuk_v7_candidate	134558
