game	seed	map	left	right	winner
1	2748022638	181/13	inhyuk_v3	jinsu_rush	inhyuk_v3
2	47314703	183/17	jinsu_rush	inhyuk_v3	inhyuk_v3
3	1873515631	185/15	inhyuk_v3	jinsu_rush	inhyuk_v3
4	1228113304	187/15	jinsu_rush	inhyuk_v3	inhyuk_v3
5	2632217811	189/13	inhyuk_v3	jinsu_rush	jinsu_rush
6	2901227621	191/17	jinsu_rush	inhyuk_v3	inhyuk_v3
7	1717610261	193/17	inhyuk_v3	jinsu_rush	inhyuk_v3
8	6502594	195/15	jinsu_rush	inhyuk_v3	inhyuk_v3
9	195287529	197/17	inhyuk_v3	jinsu_rush	inhyuk_v3
10	3154710415	199/17	jinsu_rush	inhyuk_v3	inhyuk_v3
11	2071010730	201/15	inhyuk_v3	jinsu_rush	inhyuk_v3
12	1206915204	203/15	jinsu_rush	inhyuk_v3	inhyuk_v3
13	2867226718	205/15	inhyuk_v3	jinsu_rush	inhyuk_v3
14	263726663	207/17	jinsu_rush	inhyuk_v3	inhyuk_v3
15	180418679	209/17	inhyuk_v3	jinsu_rush	inhyuk_v3
16	1696117185	211/17	jinsu_rush	inhyuk_v3	inhyuk_v3
17	1623314542	213/15	inhyuk_v3	jinsu_rush	jinsu_rush
18	173302056	215/15	jinsu_rush	inhyuk_v3	jinsu_rush
19	2069820009	217/17	inhyuk_v3	jinsu_rush	inhyuk_v3
20	1096254	219/15	jinsu_rush	inhyuk_v3	inhyuk_v3
21	1953717175	221/17	inhyuk_v3	jinsu_rush	inhyuk_v3
22	15764625	223/17	jinsu_rush	inhyuk_v3	inhyuk_v3
23	1630419152	225/19	inhyuk_v3	jinsu_rush	inhyuk_v3
24	369511025	227/19	jinsu_rush	inhyuk_v3	inhyuk_v3
25	1017010560	229/15	inhyuk_v3	jinsu_rush	inhyuk_v3
26	1437323134	231/17	jinsu_rush	inhyuk_v3	inhyuk_v3
27	114869137	233/17	inhyuk_v3	jinsu_rush	jinsu_rush
28	2003929326	235/15	jinsu_rush	inhyuk_v3	inhyuk_v3
29	131522010	237/15	inhyuk_v3	jinsu_rush	inhyuk_v3
30	22401396	239/15	jinsu_rush	inhyuk_v3	inhyuk_v3
31	1074219474	241/15	inhyuk_v3	jinsu_rush	inhyuk_v3
32	865922360	243/19	jinsu_rush	inhyuk_v3	jinsu_rush
33	317788462	245/17	inhyuk_v3	jinsu_rush	inhyuk_v3
34	2827918559	247/19	jinsu_rush	inhyuk_v3	inhyuk_v3
35	3248431979	249/19	inhyuk_v3	jinsu_rush	inhyuk_v3
36	965113738	181/15	jinsu_rush	inhyuk_v3	inhyuk_v3
37	3004820110	183/15	inhyuk_v3	jinsu_rush	inhyuk_v3
38	2483731528	185/15	jinsu_rush	inhyuk_v3	inhyuk_v3
39	2469321197	187/17	inhyuk_v3	jinsu_rush	inhyuk_v3
40	2506713618	189/13	jinsu_rush	inhyuk_v3	jinsu_rush
41	2647111049	191/17	inhyuk_v3	jinsu_rush	jinsu_rush
42	60330953	193/17	jinsu_rush	inhyuk_v3	jinsu_rush
43	211604228	195/17	inhyuk_v3	jinsu_rush	inhyuk_v3
44	2525014015	197/17	jinsu_rush	inhyuk_v3	inhyuk_v3
45	558619166	199/15	inhyuk_v3	jinsu_rush	jinsu_rush
46	2501325848	201/15	jinsu_rush	inhyuk_v3	inhyuk_v3
47	20084460	203/15	inhyuk_v3	jinsu_rush	inhyuk_v3
48	40653706	205/15	jinsu_rush	inhyuk_v3	inhyuk_v3
49	1419829853	207/17	inhyuk_v3	jinsu_rush	inhyuk_v3
50	2152213106	209/15	jinsu_rush	inhyuk_v3	jinsu_rush
51	298252157	211/17	inhyuk_v3	jinsu_rush	inhyuk_v3
52	187673019	213/17	jinsu_rush	inhyuk_v3	inhyuk_v3
53	81974246	215/15	inhyuk_v3	jinsu_rush	inhyuk_v3
54	1739416181	217/17	jinsu_rush	inhyuk_v3	inhyuk_v3
55	1566610425	219/17	inhyuk_v3	jinsu_rush	jinsu_rush
56	1156817010	221/15	jinsu_rush	inhyuk_v3	inhyuk_v3
57	619615765	223/17	inhyuk_v3	jinsu_rush	inhyuk_v3
58	86013441	225/15	jinsu_rush	inhyuk_v3	jinsu_rush
59	3581665	227/17	inhyuk_v3	jinsu_rush	inhyuk_v3
60	30409245	229/15	jinsu_rush	inhyuk_v3	inhyuk_v3
61	244143715	231/17	inhyuk_v3	jinsu_rush	inhyuk_v3
62	2410326679	233/17	jinsu_rush	inhyuk_v3	inhyuk_v3
63	265224779	235/19	inhyuk_v3	jinsu_rush	inhyuk_v3
64	25744406	237/19	jinsu_rush	inhyuk_v3	inhyuk_v3
65	2242524719	239/19	inhyuk_v3	jinsu_rush	inhyuk_v3
66	270567643	241/17	jinsu_rush	inhyuk_v3	inhyuk_v3
67	94273838	243/19	inhyuk_v3	jinsu_rush	inhyuk_v3
68	3192810307	245/17	jinsu_rush	inhyuk_v3	inhyuk_v3
69	2089524602	247/19	inhyuk_v3	jinsu_rush	inhyuk_v3
70	124426123	249/17	jinsu_rush	inhyuk_v3	inhyuk_v3
71	45298902	181/13	inhyuk_v3	jinsu_rush	inhyuk_v3
72	3197524387	183/15	jinsu_rush	inhyuk_v3	inhyuk_v3
73	1882129240	185/15	inhyuk_v3	jinsu_rush	inhyuk_v3
74	186028285	187/15	jinsu_rush	inhyuk_v3	inhyuk_v3
75	755225560	189/15	inhyuk_v3	jinsu_rush	inhyuk_v3
76	2068430187	191/13	jinsu_rush	inhyuk_v3	jinsu_rush
77	3030811628	193/17	inhyuk_v3	jinsu_rush	inhyuk_v3
78	1872323022	195/13	jinsu_rush	inhyuk_v3	jinsu_rush
79	4511640	197/15	inhyuk_v3	jinsu_rush	jinsu_rush
80	68926826	199/15	jinsu_rush	inhyuk_v3	inhyuk_v3
81	1981114494	201/15	inhyuk_v3	jinsu_rush	inhyuk_v3
82	144636663	203/17	jinsu_rush	inhyuk_v3	jinsu_rush
83	2727624204	205/15	inhyuk_v3	jinsu_rush	inhyuk_v3
84	2224230405	207/17	jinsu_rush	inhyuk_v3	inhyuk_v3
85	232249691	209/17	inhyuk_v3	jinsu_rush	inhyuk_v3
86	2615011411	211/17	jinsu_rush	inhyuk_v3	inhyuk_v3
87	2103531186	213/15	inhyuk_v3	jinsu_rush	inhyuk_v3
88	755319889	215/17	jinsu_rush	inhyuk_v3	inhyuk_v3
89	1519313110	217/15	inhyuk_v3	jinsu_rush	inhyuk_v3
90	535617439	219/17	jinsu_rush	inhyuk_v3	inhyuk_v3
91	31768881	221/17	inhyuk_v3	jinsu_rush	inhyuk_v3
92	1862624684	223/15	jinsu_rush	inhyuk_v3	inhyuk_v3
93	39167869	225/17	inhyuk_v3	jinsu_rush	inhyuk_v3
94	13178944	227/17	jinsu_rush	inhyuk_v3	inhyuk_v3
95	178004639	229/19	inhyuk_v3	jinsu_rush	inhyuk_v3
96	2808610151	231/19	jinsu_rush	inhyuk_v3	inhyuk_v3
97	747531015	233/15	inhyuk_v3	jinsu_rush	inhyuk_v3
98	491214048	235/15	jinsu_rush	inhyuk_v3	inhyuk_v3
99	402625556	237/19	inhyuk_v3	jinsu_rush	inhyuk_v3
100	1058018259	239/15	jinsu_rush	inhyuk_v3	inhyuk_v3
101	1925511631	241/17	inhyuk_v3	jinsu_rush	inhyuk_v3
102	38717319	243/15	jinsu_rush	inhyuk_v3	inhyuk_v3
103	2503625619	245/15	inhyuk_v3	jinsu_rush	inhyuk_v3
104	1125310615	247/17	jinsu_rush	inhyuk_v3	inhyuk_v3
105	3114830163	249/15	inhyuk_v3	jinsu_rush	inhyuk_v3
