game	seed	map	left	right	winner
1	145313811	181/13	inhyuk_v3	inhyuk_v2	inhyuk_v2
2	1720628007	183/13	inhyuk_v2	inhyuk_v3	inhyuk_v3
3	163938947	185/17	inhyuk_v3	inhyuk_v2	DRAW
4	1835529409	187/15	inhyuk_v2	inhyuk_v3	inhyuk_v2
5	105525853	189/15	inhyuk_v3	inhyuk_v2	inhyuk_v2
6	1079631386	191/17	inhyuk_v2	inhyuk_v3	DRAW
7	2891014342	193/15	inhyuk_v3	inhyuk_v2	DRAW
8	117925199	195/17	inhyuk_v2	inhyuk_v3	DRAW
9	320352001	197/17	inhyuk_v3	inhyuk_v2	inhyuk_v2
10	321966682	199/15	inhyuk_v2	inhyuk_v3	inhyuk_v3
11	76586610	201/15	inhyuk_v3	inhyuk_v2	DRAW
12	78574177	203/17	inhyuk_v2	inhyuk_v3	inhyuk_v2
13	212608383	205/17	inhyuk_v3	inhyuk_v2	DRAW
14	1785310673	207/17	inhyuk_v2	inhyuk_v3	inhyuk_v3
15	204237722	209/15	inhyuk_v3	inhyuk_v2	inhyuk_v2
16	3056714422	211/15	inhyuk_v2	inhyuk_v3	DRAW
17	1714626596	213/15	inhyuk_v3	inhyuk_v2	inhyuk_v2
18	388629475	215/17	inhyuk_v2	inhyuk_v3	DRAW
19	2460624701	217/17	inhyuk_v3	inhyuk_v2	inhyuk_v3
20	1737315385	219/17	inhyuk_v2	inhyuk_v3	DRAW
21	16575008	221/15	inhyuk_v3	inhyuk_v2	inhyuk_v3
22	1860322308	223/15	inhyuk_v2	inhyuk_v3	DRAW
23	809029152	225/15	inhyuk_v3	inhyuk_v2	DRAW
24	1485928580	227/19	inhyuk_v2	inhyuk_v3	inhyuk_v2
25	1601521688	229/19	inhyuk_v3	inhyuk_v2	inhyuk_v2
26	2838016247	231/19	inhyuk_v2	inhyuk_v3	DRAW
27	2567225287	233/17	inhyuk_v3	inhyuk_v2	DRAW
28	1571119898	235/19	inhyuk_v2	inhyuk_v3	inhyuk_v3
29	175026003	237/15	inhyuk_v3	inhyuk_v2	DRAW
30	115186919	239/19	inhyuk_v2	inhyuk_v3	DRAW
31	195225915	241/15	inhyuk_v3	inhyuk_v2	inhyuk_v3
32	290981666	243/19	inhyuk_v2	inhyuk_v3	DRAW
33	3236613025	245/17	inhyuk_v3	inhyuk_v2	inhyuk_v2
34	1039912929	247/15	inhyuk_v2	inhyuk_v3	inhyuk_v2
35	85120450	249/17	inhyuk_v3	inhyuk_v2	DRAW
36	1014825178	181/15	inhyuk_v2	inhyuk_v3	inhyuk_v3
37	285242226	183/13	inhyuk_v3	inhyuk_v2	inhyuk_v2
38	32872059	185/13	inhyuk_v2	inhyuk_v3	inhyuk_v2
39	422617	187/15	inhyuk_v3	inhyuk_v2	inhyuk_v3
40	127627937	189/17	inhyuk_v2	inhyuk_v3	inhyuk_v3
41	588010423	191/15	inhyuk_v3	inhyuk_v2	DRAW
42	3196912368	193/13	inhyuk_v2	inhyuk_v3	DRAW
43	1973723374	195/15	inhyuk_v3	inhyuk_v2	DRAW
44	72937040	197/15	inhyuk_v2	inhyuk_v3	inhyuk_v2
45	76823367	199/17	inhyuk_v3	inhyuk_v2	DRAW
46	150571954	201/15	inhyuk_v2	inhyuk_v3	inhyuk_v3
47	310837170	203/15	inhyuk_v3	inhyuk_v2	inhyuk_v3
48	2163416403	205/17	inhyuk_v2	inhyuk_v3	inhyuk_v3
49	2932726410	207/15	inhyuk_v3	inhyuk_v2	DRAW
50	6019755	209/17	inhyuk_v2	inhyuk_v3	DRAW
51	2875827700	211/15	inhyuk_v3	inhyuk_v2	DRAW
52	172065359	213/17	inhyuk_v2	inhyuk_v3	DRAW
53	293856226	215/15	inhyuk_v3	inhyuk_v2	inhyuk_v2
54	281309519	217/17	inhyuk_v2	inhyuk_v3	inhyuk_v2
55	2880315325	219/17	inhyuk_v3	inhyuk_v2	DRAW
56	346814442	221/15	inhyuk_v2	inhyuk_v3	DRAW
57	1574118959	223/17	inhyuk_v3	inhyuk_v2	inhyuk_v2
58	576821933	225/19	inhyuk_v2	inhyuk_v3	inhyuk_v2
59	965026990	227/17	inhyuk_v3	inhyuk_v2	inhyuk_v3
60	1963626230	229/19	inhyuk_v2	inhyuk_v3	DRAW
61	130826052	231/15	inhyuk_v3	inhyuk_v2	DRAW
62	213138068	233/19	inhyuk_v2	inhyuk_v3	inhyuk_v3
63	2752031150	235/19	inhyuk_v3	inhyuk_v2	DRAW
64	329118654	237/15	inhyuk_v2	inhyuk_v3	inhyuk_v3
65	89361911	239/19	inhyuk_v3	inhyuk_v2	DRAW
66	1548122727	241/15	inhyuk_v2	inhyuk_v3	DRAW
67	1912319241	243/15	inhyuk_v3	inhyuk_v2	inhyuk_v3
68	247942674	245/15	inhyuk_v2	inhyuk_v3	DRAW
69	2977510548	247/15	inhyuk_v3	inhyuk_v2	inhyuk_v3
70	300749066	249/19	inhyuk_v2	inhyuk_v3	DRAW
71	326211166	181/15	inhyuk_v3	inhyuk_v2	inhyuk_v2
72	47634880	183/15	inhyuk_v2	inhyuk_v3	inhyuk_v2
73	957730163	185/17	inhyuk_v3	inhyuk_v2	DRAW
74	82737272	187/17	inhyuk_v2	inhyuk_v3	inhyuk_v3
75	343315905	189/13	inhyuk_v3	inhyuk_v2	inhyuk_v2
76	1904821680	191/13	inhyuk_v2	inhyuk_v3	inhyuk_v3
