game	seed	map	left	right	winner
1	2778817530	181/13	sehyeon_v3	jinsu_rush	sehyeon_v3
2	2625427781	183/17	jinsu_rush	sehyeon_v3	sehyeon_v3
3	130871777	185/17	sehyeon_v3	jinsu_rush	sehyeon_v3
4	46379207	187/17	jinsu_rush	sehyeon_v3	sehyeon_v3
5	487028669	189/17	sehyeon_v3	jinsu_rush	sehyeon_v3
6	5820111	191/13	jinsu_rush	sehyeon_v3	sehyeon_v3
7	4832164	193/15	sehyeon_v3	jinsu_rush	sehyeon_v3
8	2232030299	195/17	jinsu_rush	sehyeon_v3	sehyeon_v3
9	435910674	197/15	sehyeon_v3	jinsu_rush	sehyeon_v3
10	108818886	199/15	jinsu_rush	sehyeon_v3	sehyeon_v3
11	191341359	201/17	sehyeon_v3	jinsu_rush	sehyeon_v3
12	2434810860	203/15	jinsu_rush	sehyeon_v3	sehyeon_v3
13	8942690	205/15	sehyeon_v3	jinsu_rush	sehyeon_v3
14	3217130351	207/17	jinsu_rush	sehyeon_v3	sehyeon_v3
15	14935243	209/17	sehyeon_v3	jinsu_rush	sehyeon_v3
16	2681625485	211/17	jinsu_rush	sehyeon_v3	sehyeon_v3
17	2027616219	213/17	sehyeon_v3	jinsu_rush	sehyeon_v3
18	742820721	215/17	jinsu_rush	sehyeon_v3	sehyeon_v3
19	1878411984	217/15	sehyeon_v3	jinsu_rush	sehyeon_v3
20	89642398	219/15	jinsu_rush	sehyeon_v3	sehyeon_v3
21	166129337	221/17	sehyeon_v3	jinsu_rush	sehyeon_v3
22	1899312890	223/15	jinsu_rush	sehyeon_v3	sehyeon_v3
23	139512077	225/19	sehyeon_v3	jinsu_rush	sehyeon_v3
24	1385132326	227/17	jinsu_rush	sehyeon_v3	sehyeon_v3
25	183173827	229/17	sehyeon_v3	jinsu_rush	sehyeon_v3
26	8639862	231/15	jinsu_rush	sehyeon_v3	sehyeon_v3
27	572814312	233/15	sehyeon_v3	jinsu_rush	sehyeon_v3
28	500412399	235/15	jinsu_rush	sehyeon_v3	sehyeon_v3
29	304083790	237/17	sehyeon_v3	jinsu_rush	sehyeon_v3
30	139365625	239/17	jinsu_rush	sehyeon_v3	sehyeon_v3
31	2031718198	241/17	sehyeon_v3	jinsu_rush	sehyeon_v3
32	116684980	243/17	jinsu_rush	sehyeon_v3	sehyeon_v3
33	326525482	245/17	sehyeon_v3	jinsu_rush	sehyeon_v3
34	1061928891	247/15	jinsu_rush	sehyeon_v3	sehyeon_v3
35	1279831989	249/15	sehyeon_v3	jinsu_rush	sehyeon_v3
36	682411627	181/15	jinsu_rush	sehyeon_v3	sehyeon_v3
37	1247415127	183/15	sehyeon_v3	jinsu_rush	sehyeon_v3
38	944925940	185/15	jinsu_rush	sehyeon_v3	sehyeon_v3
39	814810246	187/15	sehyeon_v3	jinsu_rush	sehyeon_v3
40	2929729936	189/15	jinsu_rush	sehyeon_v3	sehyeon_v3
41	82221282	191/13	sehyeon_v3	jinsu_rush	sehyeon_v3
42	1784720428	193/15	jinsu_rush	sehyeon_v3	sehyeon_v3
43	2462717522	195/17	sehyeon_v3	jinsu_rush	sehyeon_v3
44	1877028164	197/15	jinsu_rush	sehyeon_v3	sehyeon_v3
45	384613372	199/15	sehyeon_v3	jinsu_rush	jinsu_rush
46	2349316159	201/17	jinsu_rush	sehyeon_v3	sehyeon_v3
47	58204841	203/17	sehyeon_v3	jinsu_rush	sehyeon_v3
48	2895323626	205/15	jinsu_rush	sehyeon_v3	sehyeon_v3
49	1577823465	207/17	sehyeon_v3	jinsu_rush	sehyeon_v3
