game	seed	map	left	right	winner
1	239712138	181/13	sehyeon7_tuned	sehyeon7	sehyeon7_tuned
2	424218253	183/15	sehyeon7	sehyeon7_tuned	sehyeon7
3	2360915467	185/15	sehyeon7_tuned	sehyeon7	sehyeon7
4	109862736	187/13	sehyeon7	sehyeon7_tuned	sehyeon7_tuned
5	2325712412	189/17	sehyeon7_tuned	sehyeon7	sehyeon7
6	127927202	191/17	sehyeon7	sehyeon7_tuned	DRAW
7	159162694	193/15	sehyeon7_tuned	sehyeon7	DRAW
8	246893106	195/13	sehyeon7	sehyeon7_tuned	sehyeon7_tuned
9	2384212047	197/17	sehyeon7_tuned	sehyeon7	sehyeon7
10	3179213153	199/17	sehyeon7	sehyeon7_tuned	sehyeon7
11	681828797	201/17	sehyeon7_tuned	sehyeon7	DRAW
12	24534387	203/17	sehyeon7	sehyeon7_tuned	sehyeon7_tuned
13	2962528466	205/15	sehyeon7_tuned	sehyeon7	sehyeon7_tuned
14	246005252	207/15	sehyeon7	sehyeon7_tuned	sehyeon7_tuned
15	1384819259	209/17	sehyeon7_tuned	sehyeon7	DRAW
16	279113529	211/17	sehyeon7	sehyeon7_tuned	sehyeon7
17	804423636	213/15	sehyeon7_tuned	sehyeon7	DRAW
18	126178582	215/15	sehyeon7	sehyeon7_tuned	sehyeon7
19	293506365	217/17	sehyeon7_tuned	sehyeon7	DRAW
20	98432138	219/15	sehyeon7	sehyeon7_tuned	DRAW
21	911325830	221/15	sehyeon7_tuned	sehyeon7	sehyeon7
22	2356927821	223/17	sehyeon7	sehyeon7_tuned	sehyeon7
23	54308795	225/19	sehyeon7_tuned	sehyeon7	sehyeon7
24	129929035	227/17	sehyeon7	sehyeon7_tuned	sehyeon7_tuned
25	1364512642	229/17	sehyeon7_tuned	sehyeon7	sehyeon7
26	45745973	231/19	sehyeon7	sehyeon7_tuned	DRAW
27	7182785	233/19	sehyeon7_tuned	sehyeon7	sehyeon7_tuned
28	1541214239	235/19	sehyeon7	sehyeon7_tuned	sehyeon7_tuned
29	2762726341	237/17	sehyeon7_tuned	sehyeon7	sehyeon7
30	264334155	239/15	sehyeon7	sehyeon7_tuned	DRAW
31	3161015895	241/15	sehyeon7_tuned	sehyeon7	sehyeon7
32	278421605	243/19	sehyeon7	sehyeon7_tuned	sehyeon7
33	278721700	245/17	sehyeon7_tuned	sehyeon7	DRAW
34	82125308	247/19	sehyeon7	sehyeon7_tuned	DRAW
35	2824831913	249/19	sehyeon7_tuned	sehyeon7	sehyeon7
36	2251830633	181/13	sehyeon7	sehyeon7_tuned	sehyeon7
37	2303929802	183/17	sehyeon7_tuned	sehyeon7	sehyeon7
38	1290013560	185/13	sehyeon7	sehyeon7_tuned	sehyeon7
39	1103329731	187/13	sehyeon7_tuned	sehyeon7	sehyeon7_tuned
40	100925775	189/13	sehyeon7	sehyeon7_tuned	sehyeon7_tuned
41	2575829395	191/15	sehyeon7_tuned	sehyeon7	sehyeon7_tuned
42	2772422884	193/15	sehyeon7	sehyeon7_tuned	sehyeon7
