game	seed	map	left	right	winner
1	88254931	197/15	new_rule_baseline	v4_0	new_rule_baseline
2	2618130040	215/17	v4_0	new_rule_baseline	new_rule_baseline
3	1894824999	219/17	new_rule_baseline	v4_0	DRAW
4	31187182	239/15	v4_0	new_rule_baseline	new_rule_baseline
5	51157341	217/15	new_rule_baseline	v4_0	DRAW
6	1873131200	225/19	v4_0	new_rule_baseline	new_rule_baseline
7	349822780	235/19	new_rule_baseline	v4_0	DRAW
8	2192428169	203/15	v4_0	new_rule_baseline	new_rule_baseline
9	2006410399	189/17	new_rule_baseline	v4_0	new_rule_baseline
10	2759116993	205/17	v4_0	new_rule_baseline	new_rule_baseline
